1.0,-0.33813000000000004,nan,nan,nan,nan,nan,nan,nan,nan,-0.33813000000000004,nan,nan,-0.6914100000000001,nan,nan,nan,nan,-0.33813000000000004,nan,0.36841,0.7216899999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36841,nan,nan,-0.33813000000000004,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0447,nan,nan,nan,nan,nan,nan,-1.7512,-1.7512,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.33813000000000004,nan,0.01514,nan,nan,nan,0.36841,nan,nan
2.0,0.7825,nan,2.178,nan,nan,1.8292,nan,nan,nan,nan,-1.8341,nan,nan,nan,nan,nan,nan,nan,-0.4386,nan,0.084729,0.25916999999999996,0.25916999999999996,0.43361000000000005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.089713,nan,nan,nan,nan,nan,1.3058,nan,nan,nan,nan,-0.26416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.25916999999999996,0.43361000000000005,nan,0.084729,nan,nan,nan,nan
1.0,1.0807,0.027094,-0.18363,nan,nan,nan,nan,-1.0265,-1.2373,nan,nan,nan,nan,nan,nan,-1.0265,nan,nan,nan,-0.39436,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.44855,nan,nan,nan,-0.18363,-0.18363,nan,nan,-1.0265,-0.81582,nan,-1.6587,-1.6587,nan,nan,nan,nan,nan,nan,-1.0265,-0.39436,nan,nan,nan,nan,nan,nan,nan,1.5022,nan,nan,0.44855,nan,nan,nan,nan,0.44855,0.027094,nan,nan,nan
2.0,0.8599600000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.19613,nan,0.2263,nan,0.015087,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0712,nan,nan,nan,nan,-1.041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.015087,nan,nan,nan,nan
2.0,0.4466,nan,2.1139,nan,nan,nan,0.029773,-1.0123,nan,nan,nan,-1.2207,nan,-1.6375,-1.2207,nan,nan,nan,0.23818000000000003,0.029773,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0718,0.8634200000000001,nan,nan,nan,nan,0.23818000000000003,nan,nan,nan,0.4466,nan,nan,nan,1.9055,1.0718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4466,nan,nan,nan,nan,nan,nan,nan
2.0,0.16473,nan,nan,nan,nan,nan,nan,nan,-1.3029,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16473,nan,nan,nan,nan,0.16473,nan,0.58404,nan,nan,nan,nan,nan,nan,nan,0.37438,nan,nan,0.58404,nan,nan,0.16473,nan,nan,nan,nan,nan,nan,nan,-1.7222,nan,nan,nan,nan,nan,-1.9318,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.0,-0.5462100000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0241,nan,nan,0.40966,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8876,nan,nan,1.1266,nan,nan,nan,nan,nan,nan,nan,nan,0.64863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.5021,nan,nan,nan,nan,nan,nan,nan,-0.068277,nan,0.17069,nan,nan,nan,nan,nan,nan,nan
1.0,-0.70754,nan,nan,1.5292,2.1683,0.25106,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.3466,nan,nan,nan,nan,nan,-0.068472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.068472,0.8901399999999999,nan,nan,nan,2.1683,nan,0.5706,nan,nan,nan,nan,nan,-1.6662,nan,nan,nan,nan,nan,0.25106,nan,-0.068472,nan,nan,0.5706,nan,nan,nan,nan,nan,nan,0.25106
2.0,0.16467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16467,nan,nan,nan,0.16467,nan,nan,nan,0.16467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5479,nan,nan,nan,nan,nan,-0.75748,-1.4491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2964,nan,nan,nan,nan,nan,0.16467,nan,-0.065868,nan,nan
1.0,-0.84621,0.094024,nan,1.9745,nan,nan,nan,nan,nan,nan,nan,-1.0813,nan,nan,nan,nan,nan,0.7992,nan,nan,nan,nan,-0.14104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32908000000000004,nan,nan,1.5044,nan,nan,nan,-0.3761,nan,nan,nan,-0.3761,nan,nan,nan,-2.4916,nan,nan,-0.14104,nan,nan,nan,nan,nan,0.7992,nan,0.7992,0.7992,nan,0.7992
