1.0,-0.26791,nan,nan,nan,nan,nan,nan,-0.4342,nan,nan,nan,nan,nan,nan,nan,nan,0.47836000000000006,nan,0.89676,nan,nan,nan,nan,1.4851,nan,nan,nan,1.7358,nan,nan,1.6123,nan,nan,nan,1.1652,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.84567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.8693,-0.21041999999999997,-0.21013,nan,nan,-0.26558000000000004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.17654,nan,nan,nan,nan,nan
1.0,-0.62947,nan,-0.6922,nan,nan,nan,-0.77998,nan,-0.8487899999999999,nan,nan,-0.87736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.58126,0.55309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.15242999999999998,nan,-0.21255,nan,nan,nan,nan,nan,0.3581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.059306,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.5350199999999999,nan,nan,nan,nan,nan,nan,nan,nan
2.0,-0.21061999999999997,-0.11957999999999999,nan,nan,nan,nan,nan,nan,-0.017302,nan,nan,nan,nan,nan,-0.028468,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5575600000000001,0.6963699999999999,nan,nan,nan,nan,nan,nan,nan,nan,0.5104,nan,nan,nan,nan,0.45241000000000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10013999999999999,nan,-0.065536,nan,-0.18166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3522
2.0,-0.032347,nan,nan,nan,nan,nan,nan,nan,nan,-0.20723000000000003,-0.32615,nan,-0.33221999999999996,nan,nan,nan,nan,nan,0.92165,0.9424,nan,0.9689,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0612,nan,1.1376,nan,nan,nan,nan,1.2525,1.3507,1.3016,nan,nan,nan,1.4656,nan,nan,nan,nan,nan,nan,nan,-0.82157,nan,nan,-0.9233100000000001,nan,-0.5877100000000001,-0.85598,nan,nan,nan,nan,nan,nan,-1.3002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.9897600000000001,nan
1.0,-1.4502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.90345,nan,nan,nan,nan,0.5704100000000001,0.62885,nan,nan,0.90265,nan,nan,nan,1.2221,nan,nan,nan,1.5991,nan,nan,1.6064,nan,1.4751,1.347,nan,nan,1.0645,0.97024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.090863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.66088,nan,nan,nan,-0.84941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.0,-1.0381,nan,nan,nan,nan,nan,nan,-1.2770000000000001,nan,-1.3612,nan,nan,nan,nan,nan,0.24214000000000002,nan,nan,nan,nan,1.165,0.9618,nan,nan,nan,0.67419,nan,nan,0.82395,nan,nan,nan,nan,nan,nan,0.8309,0.8247399999999999,nan,nan,nan,nan,nan,0.33464,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.17448,nan,nan,-0.39768000000000003,nan,nan,-0.50272,nan,nan,nan,nan,nan,-0.76805,-0.82358,nan,nan,nan,nan,nan,-1.0532,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0831,nan,nan
2.0,-0.29633000000000004,-0.5252399999999999,nan,nan,nan,nan,nan,-0.45182,nan,nan,0.18893,nan,0.48539,nan,nan,1.079,nan,nan,nan,nan,nan,0.75802,nan,0.75415,0.75221,nan,nan,0.77866,nan,nan,nan,nan,0.81731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6625800000000001,nan,nan,0.48149,nan,nan,0.19572,nan,nan,0.032583,nan,nan,nan,nan,nan,-0.66373,nan,nan,-0.044384,nan,nan,-0.55928,nan,nan,-0.8423799999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37544
1.0,0.77854,nan,nan,nan,0.6463800000000001,nan,nan,nan,-1.0125,nan,nan,nan,nan,nan,-1.0125,0.8292299999999999,nan,nan,nan,nan,0.6329100000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.61339,nan,nan,nan,nan,nan,nan,1.6176,nan,nan,nan,nan,nan,1.5788,1.5019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0125,nan,nan,-1.0125,nan,-1.0125,nan,nan,nan,nan,nan,nan,nan,nan
1.0,-0.9332299999999999,nan,nan,nan,-1.0337,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.36689,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.72863,nan,nan,nan,nan,nan,-0.12094,nan,nan,nan,-0.37828,nan,-0.45755,nan,-0.56595,nan,nan,nan,nan,nan,nan,-0.8571700000000001,-0.89659,nan,nan,nan,-1.0361,-1.0585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.47758999999999996,nan,nan,nan,nan,nan,1.3731
2.0,-0.5066,nan,nan,nan,nan,-0.35669,nan,-0.24953000000000003,nan,nan,0.01566,nan,nan,nan,nan,nan,nan,0.32125,nan,nan,nan,nan,nan,nan,nan,0.41481,nan,nan,nan,nan,nan,nan,nan,nan,0.41996000000000006,0.34465,nan,0.088201,nan,0.011713,nan,nan,nan,nan,nan,nan,nan,0.205,nan,nan,nan,0.13931,nan,nan,nan,0.14209000000000002,nan,nan,nan,0.40219,0.42065,nan,nan,nan,nan,nan,nan,nan,nan,0.32334,nan,nan,-0.33092,nan,-0.25488,-0.38247,-0.35813,nan,nan,nan,nan,nan,nan,nan
