1.0,-0.26791,nan,-0.33159,-0.35838000000000003,nan,-0.39602,-0.41353,-0.4342,-0.45235,-0.47073000000000004,nan,-0.49349,-0.46606000000000003,nan,-0.062467999999999996,nan,0.47836000000000006,nan,0.89676,1.0564,1.1203,1.2669,nan,1.4851,1.5405,nan,1.7064,1.7358,nan,1.6853,1.6123,1.5983,1.4574,1.2954,1.1652,1.0678,1.0789,-0.10011,-0.3219,nan,-0.6486,-0.7800699999999999,-0.8131,-0.72555,-0.84567,-0.9226200000000001,nan,-1.0592,-1.1171,nan,-0.33474,-0.23038000000000003,-0.18416,-0.19,nan,-0.21334,-3.8693,-0.21041999999999997,-0.21013,-0.23231,nan,-0.26558000000000004,-0.2774,-0.28805,-0.30496999999999996,-0.29447,-0.31198000000000004,-0.30146999999999996,nan,-0.11062000000000001,-0.64641,-0.48313,-0.34817,nan,-0.0077507999999999995,0.15348,0.068853,0.085925,0.17654,nan,nan,0.38782,nan,0.36389
1.0,-0.62947,-0.67075,-0.6922,-0.71807,-0.73797,nan,-0.77998,-0.8226899999999999,-0.8487899999999999,nan,-0.87736,-0.87736,-0.88675,-0.87844,0.054560000000000004,nan,0.6016,0.7799699999999999,1.034,nan,1.295,1.3879,1.6511,1.2782,nan,-7.2174,nan,0.6079600000000001,0.5664399999999999,0.58126,0.55309,0.58296,0.58868,0.59609,0.59016,nan,0.50515,0.45966999999999997,nan,0.42458,0.32325,0.15242999999999998,-0.063559,-0.21255,-0.3035,0.19191,0.29275,0.34006,nan,0.3581,0.35141999999999995,nan,0.31335999999999997,nan,nan,0.24763000000000002,0.21056,0.29275,0.16236,0.096079,0.059306,0.023717,-0.0079173,-0.047458999999999994,nan,-0.075633,-0.24556999999999998,-0.28916,-0.3292,-0.39889,-0.45277,-0.50951,-0.53976,-0.55518,-0.57196,-0.5350199999999999,-0.6090899999999999,nan,0.063118,0.03558,nan,nan,0.46086000000000005,0.69693
2.0,-0.21061999999999997,-0.11957999999999999,-0.14598,nan,-0.13204000000000002,nan,-0.088813,nan,-0.017302,-0.047656,-0.10309000000000001,0.12919,0.16546,0.23426,-0.028468,-0.013137000000000001,0.031719,0.084138,0.11467000000000001,0.18866,nan,nan,nan,0.25289,nan,0.5575600000000001,0.6963699999999999,0.78246,0.82381,nan,0.98008,0.87602,0.84983,0.77857,0.65694,0.5104,nan,nan,0.52685,nan,0.45241000000000003,0.49108999999999997,0.49108999999999997,0.45957,-5.7545,0.52542,0.5297,0.4825,nan,0.5030899999999999,nan,nan,nan,0.30574,0.22050999999999998,nan,nan,nan,0.10013999999999999,0.019471000000000002,-0.065536,-0.16265,-0.18166,-0.30384,nan,-0.47602,nan,-0.7346600000000001,nan,-0.84626,nan,nan,-0.7124,-5.7545,-0.37701,nan,-0.17902,-0.086608,nan,0.026472000000000002,0.168,nan,nan,0.3522
2.0,-0.032347,-0.022037,nan,-0.09903300000000001,nan,-0.011448,-0.090197,nan,nan,-0.20723000000000003,-0.32615,nan,-0.33221999999999996,0.72642,nan,0.87659,0.9231600000000001,0.92856,0.92165,0.9424,0.97236,0.9689,0.99155,1.0267,1.006,1.015,1.0495,1.0628,1.0822,1.0612,1.077,1.0612,1.1012,1.1376,nan,1.2789,nan,1.3065,1.2525,1.3507,1.3016,nan,1.3784,1.4456,1.4656,1.4283,1.4955,nan,nan,nan,-0.8716,nan,-0.82157,nan,nan,-0.9233100000000001,-0.65271,-0.5877100000000001,-0.85598,-0.9493,-1.1322,-1.2293,-1.2565,-1.3293,-1.5015,-1.3002,-1.305,-1.2097,-1.1362,nan,-1.1455,-1.0281,-0.98108,nan,-0.9037299999999999,-0.9762700000000001,nan,nan,-0.9774700000000001,-0.98521,nan,-1.0404,-0.9897600000000001,-0.94063
1.0,-1.4502,-1.5111,-1.5375,-1.5927,-1.6312,-1.6804,nan,-1.7561,nan,-1.8377,-1.8233,-1.4494,-0.90345,-0.46778000000000003,nan,nan,0.48715,0.5704100000000001,0.62885,0.77055,0.81186,0.90265,nan,nan,1.0837,1.2221,1.2586,nan,1.5151,1.5991,1.6121,1.632,1.6064,1.5429,1.4751,1.347,1.3777,1.2341,1.0645,0.97024,0.91946,0.77536,nan,0.63445,0.54575,nan,0.36225999999999997,nan,nan,0.13289,0.090863,0.040426,nan,0.021213,-0.030024000000000002,-0.091668,-0.12289000000000001,-0.15650999999999998,-0.21175,nan,-0.30541999999999997,nan,-0.35346,-0.43031,-0.49756000000000006,-0.57922,-0.62245,-0.62085,-0.66088,nan,-0.73293,nan,-0.84941,-0.88744,-0.88344,-0.89304,-0.86382,-0.8734299999999999,-0.85782,nan,-0.098874,0.18453,nan,0.72572
1.0,-1.0381,-1.0775,-1.1015,-1.137,-1.1706,nan,nan,-1.2770000000000001,nan,-1.3612,-1.3971,-1.4211,-1.4363,-1.4583,nan,0.24214000000000002,1.0183,1.4975,1.8754,nan,1.165,0.9618,0.99482,nan,0.68725,0.67419,nan,0.68821,0.82395,nan,0.79613,0.86311,0.80093,0.81502,nan,0.8309,0.8247399999999999,0.76027,0.73392,0.6812199999999999,0.44919,0.38573,0.33464,0.31121,nan,0.2329,0.17068,0.13602999999999998,0.079186,-0.007428,-0.06919700000000001,-0.12164000000000001,-0.17448,nan,nan,-0.39768000000000003,-0.45436000000000004,-0.48307,-0.50272,-0.52663,-0.55798,-0.58762,-0.64778,nan,-0.76805,-0.82358,-0.89051,-0.9118799999999999,nan,-0.9913799999999999,-1.0258,-1.0532,-1.0515,-1.0436,nan,-1.0404,nan,1.4966,nan,2.4684,1.3244,1.0831,nan,1.2166
2.0,-0.29633000000000004,-0.5252399999999999,-0.64323,-0.66443,-0.46613999999999994,-4.3935,-0.47276999999999997,-0.45182,-0.24982,0.07162,0.18893,0.33016,0.48539,-4.3935,0.95231,1.079,1.3201,1.5858,1.7469,nan,0.66588,0.75802,0.75673,0.75415,0.75221,0.73736,0.75415,0.77866,nan,0.8224600000000001,0.8353200000000001,0.8301700000000001,0.81731,0.81216,0.80521,0.78962,0.8054,0.81699,0.7309,nan,nan,0.68435,0.67347,0.6625800000000001,0.63477,nan,0.48149,nan,0.27884000000000003,0.19572,nan,0.10765,0.032583,-0.032576999999999995,-0.083859,-0.1437,-0.19401,-0.23434000000000002,-0.66373,0.025263,0.035575999999999997,-0.044384,nan,-0.3973,-0.55928,nan,-0.7995399999999999,-0.8423799999999999,-0.98172,nan,-1.3043,-1.2973,-1.2584,nan,-1.2008,nan,-0.94311,-0.7851100000000001,-0.59541,nan,nan,-0.10687,0.11478,0.37544
1.0,0.77854,0.74884,nan,0.70376,0.6463800000000001,0.67266,nan,-1.0125,-1.0125,-1.0125,nan,-1.0125,nan,-1.0125,-1.0125,0.8292299999999999,-1.0125,0.7356199999999999,0.7139300000000001,0.67929,0.6329100000000001,0.61466,-1.0125,0.56288,nan,nan,0.69676,0.9250700000000001,1.3198,-1.0125,nan,1.3246,nan,1.0129,0.9564299999999999,0.90079,0.86506,0.8383,nan,0.77123,0.71491,0.66193,0.61339,0.57297,0.53773,0.73631,0.97459,1.0644,1.3719,1.6176,1.528,nan,nan,nan,nan,1.5788,1.5019,nan,nan,nan,-1.0125,-1.0125,-1.0125,-1.0125,-1.0125,-1.0125,-1.0125,-1.0125,nan,-1.0125,-1.0125,-1.0125,-1.0125,-1.0125,-1.0125,-1.0125,-1.0125,-1.0125,-1.0125,nan,-1.0125,-1.0125,nan,-1.0125
1.0,-0.9332299999999999,-0.96281,-0.99211,-1.015,-1.0337,-1.0531,-1.0659999999999998,-1.0724,-1.0926,-1.1014,-1.0974,-1.0916,-0.97201,-0.68381,-0.36689,-0.086642,0.17931,0.44555,0.68886,0.9344399999999999,nan,nan,nan,1.4833,1.5994,1.6935,1.7409,1.7101,nan,1.6123,1.5846,1.5476,1.4236,nan,1.4316,1.3931,nan,1.0706,0.72863,nan,0.29675999999999997,0.18429,0.081312,-0.028645999999999998,-0.12094,-0.17985,nan,-0.32625,-0.37828,-0.42282,-0.45755,-0.51831,-0.56595,-0.61998,-0.65535,nan,-0.7297899999999999,nan,-0.81045,-0.8571700000000001,-0.89659,-0.9370700000000001,-0.9673700000000001,-0.99736,-1.0361,-1.0585,-1.0848,-1.1164,nan,-1.1641,-1.1519,-1.045,nan,-0.53709,-0.27085,-0.030895,0.22903,0.47758999999999996,0.63666,0.8429700000000001,0.9908600000000001,1.1245,1.197,1.3731
2.0,-0.5066,-0.47651000000000004,nan,-0.35153,-0.3728,-0.35669,-0.33092,-0.24953000000000003,nan,-0.038713,0.01566,0.070046,0.16914,0.19765,0.22326999999999997,0.24941,nan,0.32125,nan,0.27943,0.33796,0.37031,0.38803000000000004,0.42412,0.44908000000000003,0.41481,0.41857,0.37969,0.43383,nan,0.51983,0.456,nan,0.46208999999999995,0.41996000000000006,0.34465,0.18295,0.088201,0.055686,0.011713,0.055123,0.0028119,0.0015547,-6.1087,0.079336,0.07764299999999999,0.1479,0.205,nan,0.17314000000000002,nan,0.13931,nan,0.12994,0.15982000000000002,0.14209000000000002,0.26268,0.297,0.32683,0.40219,0.42065,nan,0.50962,nan,nan,nan,0.57277,-6.1087,nan,0.32334,0.2543,nan,-0.33092,-0.21819000000000002,-0.25488,-0.38247,-0.35813,nan,-0.20619,-0.018576,nan,0.1156,0.15435,0.17790999999999998
