9.0,-0.30188000000000004,nan,0.85551,1.52,nan,nan,nan,3.4535,nan,nan,nan,nan,nan,nan,0.8216,0.26874000000000003,nan,-0.50879,-0.69796,nan,nan,-0.58586,-0.42062,-0.25031,nan,-0.008244,nan,0.0093698,nan,-0.16647,-0.28546,nan,-0.48894,nan,nan,nan,-0.49132,-0.42318999999999996,nan,nan,nan,-0.21414,-0.21594000000000002,nan,-0.28101,-0.32991,nan,-0.41851000000000005,nan,-0.45528,-0.4495,nan,nan,-0.3735,-0.34621999999999997,-0.32593,-0.3153,nan,nan,-0.3402,-0.35972,nan,nan,-0.40717,nan,nan,nan,nan,-0.38743,nan,-0.37218,nan,-0.36914,-0.37224,nan,nan,-0.38956,-0.39479000000000003,-0.39865,nan,-0.40204,nan,-0.40195,-0.40181999999999995,nan,nan,nan,-0.40834000000000004,nan,nan,-0.40991000000000005,-0.40923000000000004,nan,-0.4065,nan,-0.40191,nan,-0.39684,-0.39471
10.0,1.7161,1.6775,nan,nan,1.436,1.32,nan,nan,0.90084,nan,nan,nan,nan,0.15104,nan,nan,-0.19327,-0.27482,-0.33669,nan,-0.39698,-0.39429000000000003,nan,nan,-0.25783,-0.17298,-0.07120499999999999,nan,nan,0.31217,0.45683,nan,0.7531899999999999,nan,1.0379,1.1682,nan,1.3908,nan,1.547,nan,1.6226,nan,1.6099,nan,1.5077,nan,nan,nan,1.0629,0.91146,0.74844,0.5764199999999999,0.39812,0.21631999999999998,0.03379,nan,-0.32269000000000003,-0.49155,-0.65109,nan,nan,nan,nan,nan,nan,nan,-1.4114,-1.4325,nan,-1.4292,nan,nan,-1.3297,nan,-1.2194,-1.1566,-1.0911,-1.0249,-0.9595299999999999,nan,nan,-0.78471,-0.73777,nan,nan,nan,-0.62875,nan,nan,-0.63584,nan,-0.6783899999999999,-0.70881,-0.74406,nan,nan,-0.8680700000000001,nan
10.0,0.31282,0.84004,1.4234,nan,nan,3.0163,nan,3.4656,nan,nan,2.7698,2.2365,nan,0.9874200000000001,0.38156,-0.14552,-0.5575,-0.83329,-0.96847,-0.9744799999999999,-0.8759399999999999,-0.7063699999999999,-0.5032399999999999,nan,nan,nan,0.027056,0.012159,-0.056165,nan,nan,-0.39551,-0.48763999999999996,nan,-0.56297,nan,-0.49207,-0.42253,-0.34746,nan,nan,-0.20282999999999998,-0.20193,nan,-0.26331,nan,nan,nan,nan,-0.44031000000000003,nan,-0.41818,nan,-0.36179,-0.33405999999999997,nan,nan,-0.29948,-0.30734,-0.32229,-0.3411,-0.36033000000000004,-0.37692,nan,-0.39429000000000003,-0.39397,-0.38866,nan,nan,nan,nan,-0.34975,-0.34892,nan,-0.35513,-0.36032,-0.36555,-0.37021,-0.37346,-0.37509000000000003,nan,-0.37446999999999997,-0.37321,-0.37200000000000005,nan,nan,nan,-0.37488,nan,nan,-0.37583,nan,-0.37482,nan,-0.37266,nan,-0.3698,-0.36835999999999997,nan
10.0,-0.40639000000000003,nan,0.8047,1.5022,2.1812,nan,nan,3.5069,nan,nan,3.0631,2.5514,nan,1.2668,nan,0.041106000000000004,-0.41866000000000003,nan,-0.89712,nan,nan,-0.63765,-0.41606000000000004,nan,nan,0.12222999999999999,nan,0.16382,nan,nan,-0.17147,nan,-0.41928999999999994,-0.4939,-0.52445,nan,-0.46453999999999995,-0.39428,-0.31588,-0.24356999999999998,-0.18895,nan,nan,-0.18120999999999998,-0.22419,-0.27807,-0.33361999999999997,-0.38245,nan,-0.43778999999999996,nan,-0.42949,nan,-0.3839,nan,-0.34281999999999996,-0.33384,nan,-0.34356,-0.35894000000000004,nan,-0.39529000000000003,-0.40989,-0.41907,nan,-0.41872,-0.41072,nan,-0.38811999999999997,-0.3776,nan,-0.36536,nan,-0.36687,-0.37135,nan,-0.38245999999999997,nan,nan,nan,nan,-0.39299999999999996,nan,-0.39196,nan,-0.39421,nan,nan,nan,nan,-0.39921,nan,nan,-0.40021,nan,nan,-0.40205,-0.40301,nan
10.0,0.55383,0.8334600000000001,1.0939,1.3145,1.4763,1.5638,1.5674,nan,1.3194,1.0856,nan,0.49199,nan,-0.10422999999999999,nan,-0.52486,nan,-0.68567,-0.67837,-0.633,-0.5709,-0.51462,-0.4845,-0.49556999999999995,-0.55488,-0.66008,-0.79909,-0.9512200000000001,-1.0895,nan,-1.2066,nan,nan,-0.65113,-0.24952,0.23393000000000003,nan,1.3057,1.8083,nan,2.5336,2.6907,2.6865,nan,2.2089,1.7775,nan,0.71383,0.17017000000000002,-0.32461999999999996,nan,nan,nan,-1.2905,-1.249,nan,-0.93334,-0.7147,nan,nan,-0.12639,nan,nan,0.092149,0.089729,0.069373,nan,0.028495,nan,0.048103,0.086264,0.1367,0.18977,0.23395,nan,nan,nan,nan,0.0036443000000000005,nan,-0.31786,nan,-0.66613,nan,-0.9355600000000001,-1.0147,-1.0503,nan,-0.99774,-0.9232100000000001,nan,nan,nan,nan,-0.52294,-0.50881,nan,-0.57958,-0.6562100000000001
3.0,0.89791,nan,3.2136,nan,nan,nan,nan,nan,-0.39519,nan,0.32133,0.53473,0.4465,0.19821,0.010148,0.0028371,0.1287,0.24581999999999998,0.25632,nan,0.19838,0.40325,nan,nan,1.7919999999999998,nan,nan,nan,nan,1.3809,1.5165,nan,1.7695,1.5381,nan,0.30864,-0.32161,-0.70745,nan,-0.67624,-0.5182399999999999,nan,-0.48655,-0.57575,-0.63242,nan,-0.5552699999999999,nan,-0.49801000000000006,nan,-0.58282,-0.60759,-0.60306,-0.58673,-0.5787899999999999,-0.5834699999999999,-0.59067,-0.5886,nan,-0.54988,-0.53986,-0.54501,-0.55999,-0.57693,-0.58909,-0.59509,-0.6007899999999999,-0.6115,-0.62138,nan,-0.61946,-0.60302,-0.5809300000000001,-0.56137,-0.55138,-0.55324,-0.56411,nan,-0.58814,-0.5918399999999999,-0.5901,nan,nan,nan,nan,-0.6304,-0.64957,-0.6622100000000001,-0.66603,-0.6642600000000001,-0.6644,nan,-0.69335,-0.71865,-0.73745,-0.73801,nan,-0.6772699999999999,nan
9.0,-0.4839,nan,6.2271,5.4289,1.9422,-0.66595,nan,0.6200899999999999,nan,0.092306,-0.35366,nan,nan,nan,nan,-0.020033000000000002,0.1562,0.18585,0.13584000000000002,nan,0.41434,nan,0.40091,nan,nan,nan,0.3474,0.29001,nan,0.2995,nan,nan,-0.10239,-0.012795,nan,0.051753999999999994,0.048770999999999995,0.15012,nan,0.27853,0.17438,0.096498,0.098991,nan,nan,-0.06852000000000001,nan,-0.06494,nan,nan,nan,nan,nan,nan,-0.27544,nan,nan,-0.31842,nan,-0.35048,nan,nan,nan,-0.39273,-0.40776999999999997,-0.41773999999999994,-0.4218,-0.43305,-0.4598,-0.48108,-0.47222,nan,-0.44293000000000005,-0.47841000000000006,-0.51476,nan,-0.4965,nan,-0.52155,nan,nan,-0.50337,-0.52255,-0.54728,-0.54408,nan,-0.52147,-0.5386,-0.5444100000000001,-0.5373,-0.5469,nan,nan,-0.5498,nan,nan,nan,nan,-0.35561
10.0,-0.33745,1.9763,4.4074,nan,5.0092,nan,0.5982,-0.78579,nan,-0.074985,0.6512100000000001,0.77909,0.37217,-0.10328,nan,-0.018198,0.30546,0.43596999999999997,0.29786,0.032310000000000005,nan,-0.23599,-0.21169000000000002,nan,nan,-0.26166,nan,nan,-0.25378,-0.23953000000000002,-0.23795,-0.23924,nan,-0.23499,-0.23901,-0.25183,nan,-0.25261999999999996,nan,nan,-0.23396,nan,nan,nan,-0.25556999999999996,nan,nan,-0.23755,nan,nan,nan,nan,-0.2455,nan,-0.21086,nan,nan,nan,nan,-0.2413,-0.24581,-0.23945,-0.23159000000000002,-0.23178,nan,-0.25842,-0.26974000000000004,-0.26959,nan,-0.24522,nan,nan,nan,-0.27491,-0.28668000000000005,-0.29078000000000004,nan,nan,-0.30136999999999997,nan,-0.31966999999999995,-0.31865,nan,-0.30421,-0.30476,-0.31351999999999997,nan,nan,-0.33147,-0.32816,-0.32766999999999996,nan,nan,nan,-0.35046,nan,-0.35903,-0.36578,nan
10.0,-0.86795,-0.19552999999999998,0.5925699999999999,1.3932,2.0945,2.5972,2.8339999999999996,nan,2.4702,1.9693,1.3817,0.81918,0.38163,nan,0.11550999999999999,nan,0.61937,nan,1.3737,1.6434,nan,nan,1.5866,1.3458,nan,nan,0.70084,nan,nan,0.75236,nan,0.9141299999999999,0.9172799999999999,nan,0.69509,0.49827,0.2865,0.096353,nan,-0.11400999999999999,-0.11885,nan,nan,0.056666999999999995,0.082936,0.056812,-0.026086,nan,nan,nan,-0.62616,-0.7339399999999999,nan,-0.81045,-0.78915,nan,-0.69748,nan,nan,nan,-0.65587,-0.68775,nan,-0.75594,nan,nan,nan,nan,nan,-0.7632399999999999,nan,-0.76112,nan,-0.77976,-0.79325,nan,nan,-0.82447,-0.82706,-0.82625,-0.8234799999999999,-0.82116,-0.82014,-0.82089,-0.8241700000000001,-0.83019,-0.8385299999999999,-0.8486,nan,nan,-0.87261,-0.87382,nan,-0.86345,-0.8532299999999999,-0.8400799999999999,nan,-0.81165,-0.80006
9.0,-0.5354800000000001,3.5841,6.4604,4.9495,nan,-1.2606,-0.57512,0.5412899999999999,0.27055,-0.49933,nan,0.19892,0.46213999999999994,nan,nan,0.36985999999999997,0.48327,nan,nan,nan,nan,0.41621,0.37713,nan,nan,nan,0.39688,0.30321,0.27208000000000004,0.28938,nan,nan,nan,0.18082,nan,nan,0.073804,0.07914500000000001,0.14082999999999998,0.17084000000000002,0.12462999999999999,0.047742,nan,nan,0.038355,-0.0011415,nan,nan,nan,-0.03141,nan,nan,-0.19758,nan,nan,-0.22488000000000002,-0.26092,nan,-0.21358000000000002,-0.23706,nan,nan,nan,-0.28912,-0.34274,-0.42108999999999996,-0.44821000000000005,-0.42908,-0.42981,-0.46026000000000006,-0.4734,nan,-0.47697,-0.52835,-0.55923,nan,nan,nan,-0.55792,-0.5765899999999999,-0.58273,nan,nan,-0.60951,nan,-0.59872,nan,nan,-0.61075,-0.57785,-0.57777,-0.61205,-0.6402399999999999,-0.63253,-0.6083,-0.60573,-0.62505,nan,-0.6043
10.0,-0.36046999999999996,nan,0.75267,1.3923,2.0187,2.5769,nan,3.2978,nan,nan,nan,nan,nan,nan,0.9983200000000001,nan,nan,-0.21444000000000002,-0.37856,-0.41775,-0.35053,-0.20551999999999998,-0.016966,nan,0.35429,nan,0.54701,0.54637,nan,0.37398000000000003,0.23201,nan,nan,-0.20075,nan,-0.36941,-0.40683,-0.41935,-0.41535,-0.40396,-0.39346,-0.39002,-0.39703,nan,nan,nan,-0.50442,-0.5315300000000001,nan,-0.55999,-0.55912,nan,nan,nan,-0.49505,nan,-0.46606000000000003,-0.45869,nan,-0.45697,nan,-0.4641,nan,-0.46983,nan,-0.47043,-0.4698,nan,nan,-0.47361000000000003,-0.4785,nan,-0.49293000000000003,nan,nan,-0.51565,nan,nan,-0.52622,-0.5270100000000001,nan,nan,-0.5281399999999999,-0.52964,-0.53241,-0.53676,-0.54059,nan,nan,nan,-0.54492,-0.5431199999999999,nan,nan,nan,-0.53318,nan,nan,nan
1.0,-0.12509,0.9186,nan,3.2119999999999997,nan,4.2237,nan,3.2111,2.2553,1.3144,nan,0.21685,nan,nan,nan,0.7953,0.81328,0.65379,nan,nan,-0.15272,nan,-0.22645,-0.11243,0.021373,0.11375999999999999,nan,0.071498,nan,nan,-0.2316,-0.2706,-0.26754,-0.24068,nan,nan,nan,nan,nan,-0.29858,-0.31313,nan,-0.30845,-0.30117,-0.29879,-0.30404000000000003,-0.31631,nan,-0.35012,-0.36491999999999997,nan,nan,nan,-0.37916,-0.3723,nan,-0.35746999999999995,-0.3573,nan,-0.37716,-0.3937,nan,-0.4271,nan,-0.44628,nan,-0.45258999999999994,nan,-0.46023000000000003,-0.46571,nan,-0.4768,nan,-0.48175,-0.48126,nan,-0.48075,-0.48366000000000003,nan,nan,-0.5088199999999999,nan,-0.52909,nan,-0.53876,-0.53983,nan,-0.54273,nan,nan,nan,nan,nan,-0.5949,-0.59185,-0.58187,nan,-0.55002,-0.53542
7.0,-1.4521,-1.869,-1.7891,-0.67205,nan,3.0858,nan,nan,2.5294,nan,0.78179,nan,0.17645999999999998,nan,nan,0.081968,nan,-0.0416,-0.065338,-0.049921,-0.048548,-0.09537899999999999,-0.1577,nan,nan,-0.32841,nan,-0.39913000000000004,-0.33115,-0.27371999999999996,nan,-0.3412,-0.30533000000000005,nan,nan,nan,-0.09402100000000001,nan,nan,0.6865100000000001,nan,nan,0.87202,nan,1.0571,nan,1.2236,1.1053,0.9882700000000001,nan,1.0267,1.015,0.8592799999999999,nan,0.37932,0.28325,nan,0.31276,0.27792,0.21816999999999998,nan,0.18304,0.1504,nan,-0.041114,-0.088048,-0.079924,nan,-0.11777,-0.16153,-0.17193,-0.16842000000000001,nan,-0.34117,nan,nan,nan,nan,-0.58327,-0.64925,nan,-0.71123,nan,-0.78333,nan,nan,-0.89691,-0.92814,nan,-1.1025,-1.1763,nan,-1.1644,-1.1775,-1.2682,-1.3956,-1.4539,-1.3782,nan
10.0,0.24275,nan,nan,1.9377,2.4913,2.9548,nan,nan,nan,3.2146,2.8429,2.3414,nan,1.1415,0.54877,0.025384,-0.39252,-0.68315,nan,-0.8736700000000001,-0.80462,nan,-0.48673999999999995,nan,nan,-0.046097000000000006,0.0033677,-0.0048691,-0.062108000000000003,nan,-0.2592,nan,nan,-0.4963,-0.5128,nan,-0.45028999999999997,nan,-0.32178,nan,-0.21746,nan,-0.1945,nan,-0.25004,-0.29278000000000004,-0.33529000000000003,nan,nan,-0.40365999999999996,-0.39932,-0.38399,nan,-0.33855,-0.31825,-0.30488000000000004,nan,nan,-0.31879,nan,nan,-0.37766,-0.39328,-0.40313000000000004,nan,nan,-0.39731,nan,-0.37909,-0.37205,nan,nan,-0.37446,nan,-0.39381,-0.40535,nan,-0.42532,nan,-0.43501000000000006,-0.43542,nan,-0.43023,-0.42638000000000004,nan,-0.42194,-0.42118,-0.42118,-0.42206000000000005,-0.42381,nan,-0.4293,nan,-0.4357,nan,nan,-0.44036000000000003,-0.43968,-0.43782
1.0,-0.43759,1.5091,nan,5.1678,5.1993,nan,2.1719,nan,nan,0.15483,nan,0.32252,0.072011,nan,-0.29921,-0.20159000000000002,-0.052316999999999995,0.0025261,-0.064353,nan,-0.22254000000000002,nan,-0.14609,nan,nan,-0.18611,nan,-0.2157,nan,-0.2134,nan,-0.23292,-0.23963,nan,nan,-0.28675,-0.30104000000000003,-0.30203,nan,nan,-0.27276,nan,nan,nan,nan,-0.25633,-0.23954,nan,nan,-0.2327,-0.2422,-0.25258,nan,nan,-0.28526,-0.29107,-0.28897,nan,-0.26819,-0.26191,nan,-0.27602,nan,nan,nan,nan,-0.23151,-0.22083000000000003,-0.22544,-0.2409,-0.25590999999999997,-0.26041,-0.25198000000000004,-0.23683,-0.22605999999999998,nan,-0.2403,nan,-0.26471,-0.26333,nan,nan,nan,-0.2791,-0.30384,-0.32625,nan,nan,-0.35416,nan,nan,nan,-0.42826000000000003,-0.45282,-0.47271,-0.48678999999999994,nan,-0.50346,nan
2.0,1.0085,nan,nan,nan,nan,2.5627,0.55307,-0.66996,nan,nan,nan,nan,0.54891,0.15211,-0.050292,nan,0.26528,0.36072,0.22887,nan,nan,-0.23744,-0.1264,-0.015535,-0.00026502,-0.074814,-0.16288,-0.19715,-0.17097,-0.1281,-0.11285,nan,-0.15969,nan,-0.15575,nan,nan,-0.14567,-0.16369,nan,nan,-0.16149000000000002,nan,nan,-0.13087000000000001,nan,-0.15818,-0.17007,nan,-0.17515,-0.17733,nan,-0.20109000000000002,nan,-0.2149,-0.20795999999999998,-0.20128,nan,-0.22915,-0.25885,nan,nan,nan,nan,-0.24115,-0.26195999999999997,-0.29236,-0.31389,nan,-0.30589,nan,nan,nan,-0.34765,nan,-0.35244000000000003,nan,nan,-0.38329,nan,-0.46675,nan,-0.49176000000000003,nan,nan,-0.48549,nan,-0.51805,-0.5267,-0.52668,-0.5261100000000001,-0.5352,-0.55897,nan,-0.61838,nan,nan,nan,-0.47971
3.0,2.0793,nan,3.6456,nan,3.634,nan,nan,nan,nan,nan,nan,-0.48378999999999994,-0.23144,0.00096089,0.1303,nan,nan,nan,0.046995,0.055142,nan,nan,0.06965,0.15084,0.36173,nan,1.1655,nan,1.8232,nan,1.4354,0.8695799999999999,0.24019000000000001,-0.28367,-0.58549,-0.64068,-0.5148,-0.32437,nan,-0.14748,-0.21871999999999997,-0.34108,nan,-0.49188000000000004,-0.4666,-0.40306,-0.34694,nan,-0.35008,-0.39866,nan,nan,-0.46541000000000005,-0.44182,-0.41873,-0.41151000000000004,nan,-0.44893,nan,nan,-0.47795,-0.46069,nan,-0.43132,-0.43178,-0.44167,-0.45574,nan,-0.47828000000000004,-0.48331,-0.48718999999999996,nan,-0.5010100000000001,nan,-0.5132899999999999,nan,-0.51698,-0.51571,-0.51439,-0.5150399999999999,nan,nan,-0.53269,-0.54115,-0.5486300000000001,nan,-0.55676,nan,nan,nan,nan,-0.5464100000000001,-0.54752,nan,-0.5608,-0.56999,-0.5764,nan,-0.56777
