12.0,-1.2855,nan,-1.1589,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6521,-1.6921,-1.7223,nan,nan,-1.8057,nan,-1.8331,-1.8284,nan,nan,-1.7867,nan,-1.3468,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.37711,nan,nan,nan,nan,nan,nan,nan,-1.1819,nan,-1.0359,-0.83345,nan,nan,-0.7043,nan,nan,nan,nan,nan,nan,nan,nan,-0.47438,nan,nan,nan,nan,nan,-0.25079,nan,nan,nan,0.095624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.10369,-0.20773000000000003,nan,-0.14837,-0.01348,nan,0.053445000000000006,nan,nan,nan,0.39484,0.40363000000000004,nan,nan,nan,nan,nan,nan,0.26289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.4793,nan,-1.3514,nan,-0.11004000000000001,nan,nan,1.0467,1.8298,nan,nan,nan,nan,nan,1.4758,nan,nan,nan,nan,nan,nan,0.19514,-0.46116,-1.4553,-0.8123600000000001,-0.64045,nan,nan,nan,nan,-1.5614,nan,-2.1426,nan,-1.9761,nan,-1.0667,nan,nan,nan,nan,nan,-0.65205,nan,nan,nan,nan,nan,nan,-0.4841,nan,-0.2649,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.022102,nan,0.15041,nan,nan,nan,nan,nan,nan,nan,0.45338999999999996,nan,nan,nan,nan,0.46346000000000004,0.6224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1327,1.3004,nan,nan,1.1381,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3707,1.2037,nan,nan,1.1046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1368,nan,1.3062,nan,nan,1.1919,nan,nan,nan,nan,1.1881,nan,nan,nan,nan,nan,nan,nan,0.98555,nan,nan,0.9895200000000001,nan,nan,nan,nan,nan,nan,nan,0.98325,nan,nan,nan,nan,nan,0.9800700000000001,nan
8.0,-0.9379200000000001,nan,nan,nan,nan,nan,nan,nan,nan,-0.93185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.7892899999999999,nan,nan,-0.75847,nan,nan,-0.64627,-0.56919,nan,nan,nan,0.43045,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0828,1.1213,nan,nan,nan,1.3476,nan,1.2398,nan,0.9969100000000001,0.8275299999999999,nan,0.72343,nan,nan,0.45311999999999997,0.43549,0.42318999999999996,nan,nan,nan,nan,nan,nan,0.36275999999999997,nan,nan,nan,nan,nan,nan,nan,0.026563999999999997,nan,0.056362,nan,nan,0.030860000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.38067,nan,nan,0.32063,0.43863,0.38773,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.72547,nan,nan,nan,nan,nan,0.48656000000000005,0.5888399999999999,nan,nan,nan,nan,0.7440100000000001,0.88533,nan,nan,0.8054399999999999,nan,0.83311,nan,nan,0.9187299999999999,nan,nan,nan,nan,nan,0.8981600000000001,nan,nan,nan,nan,nan,nan,1.0351,nan,nan,nan,nan,nan,nan,nan,nan,1.2432,nan,nan,nan,nan,nan,nan,nan,1.5544,nan,nan,nan,nan,2.1121,nan,nan,2.1524,nan,nan,1.7216,1.6343,nan,nan,nan,nan,1.7609,nan,nan,nan,nan,nan,nan,nan,1.4573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1083,nan,nan,nan,nan,-0.044342,nan,nan,-0.63159,nan,nan,nan,nan,-1.1976,nan,nan,nan,nan,nan,-1.1043,-1.1875,nan,nan,nan,nan,nan,nan,nan,-1.2176,-1.1168,nan,nan,nan,nan,nan,nan,-1.1963,nan,-1.2503,nan,-1.1645,nan,nan,nan,nan,nan,nan,nan,nan,-1.1573,nan,nan,nan,nan,nan,nan,nan,nan,-1.1552,nan,-1.1122,nan,nan,-1.1711,-1.1644,nan,nan,-1.1392,nan,nan,nan,nan,-1.1368,nan,nan,nan,-1.1711,-1.1719,nan,-1.2941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.1519,nan,nan,nan,nan,nan,nan,nan,-1.1485,nan
4.0,0.44745,nan,0.42528,0.20332,0.33111,nan,0.1788,nan,nan,nan,nan,nan,nan,nan,-0.23751999999999998,nan,nan,nan,nan,nan,-0.64457,-0.68174,nan,nan,nan,nan,0.5674,0.8125899999999999,nan,nan,1.2553,nan,nan,1.5676,1.5656,nan,nan,1.6324,nan,nan,nan,nan,nan,nan,nan,nan,0.72287,nan,nan,nan,1.025,nan,nan,nan,nan,nan,0.12458,nan,-0.11695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.4090000000000003,nan,-2.7776,nan,nan,nan,nan,nan,-3.1453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.2267,-0.0033328000000000003,-1.6421,nan,nan,nan,nan,-0.12959,-0.34828000000000003,nan,nan,nan,-0.62845,nan,nan,-0.8544700000000001,-0.91761,nan,nan,nan,nan,nan,nan,-1.0657,-1.0976,nan,nan,nan,nan,nan,0.48351000000000005,nan,nan,nan,nan,nan,0.6528,nan,nan,1.2166,nan,nan,nan,nan,1.2697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.26283,nan,nan,nan,nan,nan,nan,nan,-0.41172,-0.44845,nan,nan,nan,-0.16833,nan,nan,nan,nan,nan,-0.6229899999999999,nan,nan,nan,nan,nan,nan,-0.6207,-0.61026,nan,nan,-0.32931,nan,nan,nan,nan,-0.30280999999999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.005138,nan,0.11802,nan,0.046777,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32783,nan,0.5319699999999999,nan,nan,nan,nan,nan,nan,nan,0.31873,0.32642,0.32661,nan,0.30476,nan,nan,0.33414,nan,nan,0.37528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36701,nan,nan,0.48017,0.59029,0.38841,nan,nan,0.38161,0.5103800000000001,nan,nan,nan,nan,nan,0.38999,0.40048,0.40151,0.39486,nan,0.5855600000000001,nan,nan,0.57986,nan,nan,nan,nan,nan
7.0,0.07001,nan,nan,nan,nan,nan,0.18434,nan,nan,-0.095992,nan,-0.076486,nan,nan,-0.021909,nan,nan,nan,nan,nan,nan,1.4412,nan,nan,nan,-0.64136,nan,nan,nan,nan,nan,nan,nan,nan,-1.9014,nan,-1.7555,-1.5664,nan,nan,nan,-0.9124700000000001,nan,nan,-0.36316,nan,nan,nan,nan,0.40992,1.5018,nan,nan,nan,1.8441,nan,0.9011,nan,nan,nan,-1.4798,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0988,nan,nan,nan,0.21416999999999997,0.41539,nan,nan,nan,-0.77455,nan,-1.6201,nan,nan,nan,nan,-0.85,nan,nan,nan,nan,nan,nan,-1.0237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.93865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.9642799999999999,-0.89541,-0.7987,nan,nan,nan,nan,-0.8199299999999999,nan,nan,nan,nan,nan,-0.56653,-0.61687,-0.59355,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.54376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.44356999999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.38116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.091155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20886999999999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32269000000000003,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5112800000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5584600000000001,nan,nan,nan,nan,nan,0.54425,nan,nan,nan,0.65163,nan,nan,nan,nan,nan,0.43463999999999997,nan,nan,nan,0.7370399999999999,nan,nan,nan,0.55024,nan,nan,nan,0.44266000000000005,nan,0.59882,nan,0.5678300000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12.0,-0.08135099999999999,nan,nan,nan,nan,nan,nan,-0.070845,nan,nan,-0.21900999999999998,nan,nan,nan,nan,-0.49417,nan,nan,nan,nan,-0.52568,-0.5494100000000001,nan,-0.518,nan,-0.50856,-0.53285,nan,-0.49796999999999997,nan,0.020866,0.08731900000000001,0.55875,1.2409,1.3604,nan,nan,nan,nan,nan,nan,nan,nan,1.5366,nan,nan,nan,nan,nan,nan,0.41418,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.11292999999999999,nan,nan,0.12864,nan,nan,0.44611000000000006,0.38908000000000004,0.28031,nan,nan,nan,0.5655100000000001,nan,nan,nan,0.54291,nan,nan,0.15289,0.17375,nan,nan,nan,nan,0.34064,nan,0.26381,nan,nan,nan,nan,0.36036,nan,nan,nan,nan,0.46053999999999995,nan,nan,nan,nan,nan,0.32056,nan,nan,0.40481999999999996,nan,nan,nan,nan,nan,nan,nan,0.57334,nan,nan,0.6961,nan,nan,nan,0.62,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7307899999999999,nan,nan,nan,nan,nan,nan,0.5788800000000001,nan,nan,nan,nan,0.83005,0.81976,1.0361,nan,nan,nan,nan,nan,nan,1.1784,nan,1.1599,nan,nan,nan,nan,1.042,0.76365,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.81003,0.6268600000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.3343,nan,nan,nan,nan,nan,-1.177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.9323100000000001,nan,nan,nan,-0.71939,-0.87613,-0.89744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.72416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0536,-0.9208200000000001,nan,nan,nan,nan,nan,nan,nan,nan,-0.68237,-0.71028,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.70487,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.68503,nan,nan,nan,-0.5022800000000001,nan,nan
7.0,-0.038638,nan,nan,nan,-0.089838,nan,nan,0.099874,nan,nan,nan,nan,nan,nan,0.1605,0.11407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.25579,nan,nan,nan,0.40158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0482,-1.0764,nan,nan,nan,-1.7093,-1.9145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.18686,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.6543,nan,nan,nan,nan,1.9298,nan,nan,0.36369,nan,0.11223,0.43913,nan,1.0923,2.3892,nan,nan,1.3347,nan,nan,nan,nan,nan,nan,nan,2.5571,nan,2.9054,nan,nan,1.5215,nan,nan,1.5663,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.7119,nan,nan,nan,-2.2509,nan,-2.6565,-2.7316,nan,nan,nan,nan,nan,nan,nan,-2.3488,nan,nan,nan,nan,nan,-1.022,nan,nan,nan,nan,nan,0.73559,nan,0.50716,0.47365,0.46685,0.43325,nan,nan,0.53238,0.57052,nan,nan,0.035217,0.02188,nan,nan,nan,nan,nan,nan,nan,-0.041357,nan,nan,nan,-0.021383000000000003,nan,nan,nan,nan,0.10565,nan,nan,0.29745,0.30489,0.5726,0.56871,0.48743000000000003,nan,nan,nan,nan,nan,0.11715999999999999,nan,nan,nan,nan,nan,nan,nan,nan,0.049548,nan,nan,nan,0.20403,nan,nan,nan,nan,nan,nan,nan,0.28908,nan,0.0007369,nan,nan,nan,-0.07067999999999999,nan,nan,nan,nan,nan,nan,nan,nan,0.070173,0.07119099999999999,nan,nan,nan,nan,-0.031481999999999996,nan,0.070374,nan,nan,0.073238,nan,nan,-0.028023000000000003,nan,-0.11509000000000001,nan,-0.024577,-0.027785,-0.026477999999999998,nan,nan,nan,nan,nan,nan,nan,-0.039901,nan,nan,-0.021894999999999998,nan,nan,nan,nan,0.16589,nan,nan,nan,nan,nan,nan,nan,-0.038745,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.445,-0.1404,0.30164,nan,nan,nan,nan,nan,0.17172,nan,0.08072,nan
3.0,-0.15123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.49011000000000005,nan,nan,nan,nan,-0.52851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.6912699999999999,nan,-0.76085,-0.75654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.7559600000000001,-0.68258,-0.56465,-0.58623,nan,nan,nan,nan,0.42088000000000003,nan,nan,nan,1.0298,1.0055,nan,nan,nan,nan,-0.01703,nan,nan,nan,-0.9944,-1.0877,nan,nan,-1.9563,nan,nan,nan,nan,-0.73444,nan,-0.066724,0.48689,nan,nan,0.24139000000000002,0.42611000000000004,nan,nan,nan,nan,0.82376,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07397000000000001,nan,nan,nan,nan,nan,nan,nan,-1.0767,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0977,1.0283,nan,0.9956200000000001,nan,nan,nan,nan,0.8295,nan,nan,0.56991,nan,nan,nan,nan,-0.63256,nan,nan,nan,nan,-0.5997,nan,0.0052526000000000005,nan,nan,0.4387,0.81317,nan,1.1554,nan,nan,nan,nan,nan,nan,2.4474,2.3976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7780600000000001,0.16997,nan,nan,-0.14892,nan,-0.091738,nan,nan,nan,nan,nan,nan,nan,1.2282,nan,nan,nan,nan,nan,nan,2.3844,2.7415,2.0921,nan,2.38,nan,nan,1.975,nan,nan,nan,nan,0.82581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0785,nan,nan,-0.74678,nan,-0.61946,nan,nan,nan,nan,-0.6670699999999999,-0.6721199999999999,nan,nan,-0.78028,-0.7784399999999999,nan,nan,nan,nan,nan,nan,-0.72614,nan,nan,nan,-0.6489,nan,nan,nan,nan,nan,-0.8654700000000001,nan,-0.65566,nan,nan,nan,-0.74644,nan,nan,nan,nan,nan,-0.73414,nan,-0.7117600000000001,nan,-0.76067,nan,nan,nan,nan,-0.7632399999999999,nan,-0.70701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.66898,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0,0.43875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10939000000000002,nan,nan,nan,nan,nan,nan,-0.13029000000000002,nan,nan,nan,nan,nan,nan,-0.22096,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2508,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.87716,nan,nan,nan,-0.18107,nan,-0.74373,nan,nan,nan,nan,nan,nan,nan,nan,-0.47777,nan,-0.92261,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.5914,nan,-0.028651,0.68417,nan,nan,nan,nan,nan,-1.2425,nan,nan,-0.74321,nan,nan,nan,nan,nan,nan,nan,-0.57772,nan,nan,-0.18934,nan,nan,nan,0.85177,nan,nan,nan,nan,1.9580000000000002,2.3875,nan,2.1393,nan,nan,nan,nan,1.8328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.56019,-0.6524300000000001,nan,0.5260600000000001,nan,nan,nan,nan,-0.63378,nan,nan,nan,-1.0513,nan,nan,nan,nan,nan,-0.35504,nan,nan,-0.52267,nan,nan,nan,nan,-0.68718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.4863,-0.49798000000000003,nan,-0.45957,nan,nan,nan,nan,-0.46951000000000004,nan,-0.45311999999999997,nan,nan,nan,nan,-0.45275,nan,nan,nan,-0.46258999999999995,nan,nan,nan,-0.45033999999999996,-0.44595,-0.40868000000000004,nan,nan,nan,nan,nan,nan,nan,-0.2984,nan,nan,nan,nan,nan,nan,-0.36057,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.27428,nan,nan,-0.3576,-0.35706,nan,nan,nan,-0.16818,-0.25714000000000004,nan,nan,-0.34004,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.10629000000000001,nan,-0.20148,nan,nan,nan,-0.29198,-0.33376999999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.32811,nan,nan,nan,nan,nan,nan,-0.32678,nan,nan,nan,-0.19067,nan,nan,nan,nan,nan,nan,-0.31168,nan,nan
1.0,0.32943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.18943,nan,0.21608000000000002,nan,nan,nan,1.8122,nan,nan,nan,0.54043,nan,nan,-1.2899,-1.6378,nan,-2.3143,nan,-2.3193,nan,-2.3158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.67862,nan,nan,nan,nan,nan,0.5986899999999999,0.40241,nan,nan,0.19937,nan,nan,nan,nan,0.45582,nan,nan,0.073008,nan,nan,nan,0.23296,nan,nan,nan,nan,nan,nan,0.52615,0.46441000000000004,nan,nan,nan,-0.56667,nan,nan,nan,nan,-1.9457,nan,-1.8376,nan,-2.2966,nan,nan,-2.542,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.1026,nan,nan,-1.1153,nan,nan,-1.1346,nan,nan,nan,nan,nan,nan,-1.3799,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.2175,-1.17,nan,-1.0975,nan,nan,nan,nan,nan,nan,nan,nan,-0.8743299999999999,nan,nan,nan,nan,nan,nan,-0.51871,nan,nan,nan,-0.5731,nan,nan,-0.6242800000000001,nan,nan,-0.50772,nan,nan,nan,nan,-0.49187,nan,-0.48832,nan,nan,nan,-0.37778,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.13136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.031361,nan,nan,-0.026213,nan,nan,nan,0.31938,0.34492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5493600000000001,nan,nan,nan,0.6211399999999999,nan,0.58278,nan,nan,nan,nan,nan,nan,nan,nan,0.64984,nan,nan,0.86225,nan,0.90825,nan,nan,nan,nan,nan,nan,nan,1.0731,nan,1.0766,nan,nan,nan,nan,0.9358700000000001,nan,nan,nan,1.3043,1.119,nan,nan,nan,nan,0.9339799999999999,nan,nan,nan,nan,nan,1.1513,0.96335,0.97206,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.97834,0.98506,nan,nan,0.9919,nan,nan,nan,nan,nan,nan,nan,nan,0.9793799999999999,nan,nan,0.97855,nan,nan
10.0,-0.16113,0.092348,nan,0.07549199999999999,nan,nan,nan,nan,-0.024435,nan,nan,nan,-0.27051,nan,nan,nan,-0.5824199999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.80737,nan,nan,-0.84252,-0.78854,nan,nan,nan,nan,nan,nan,-0.42368,-0.18866,nan,0.25833,nan,nan,nan,nan,nan,nan,nan,nan,0.44161999999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08318500000000001,nan,0.019207,0.032566000000000005,0.038114999999999996,nan,nan,nan,nan,nan,nan,-0.48065,-0.34236,nan,nan,nan,nan,nan,nan,-0.9300200000000001,-0.95875,nan,nan,nan,nan,-1.1404,-1.1582,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.2822,-1.3371,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0776,nan,nan,nan,nan,nan,-1.0102,-1.0353,nan,nan,nan,-1.0341,nan,nan,nan,nan,-0.9522200000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.60596,nan,nan,-0.5493399999999999,nan,nan,-0.63163,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.90786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.049194,nan,0.81866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.2619,3.3323,nan,nan,nan,nan,2.5087,2.5659,nan,3.0783,nan,2.9165,nan,nan,nan,2.2778,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.97203,nan,nan,nan,0.74459,nan,nan,0.55938,nan,nan,0.38373,nan,nan,nan,-0.08859700000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16972,0.034877,nan,nan,nan,nan,nan,nan,nan,nan,0.010181,nan,nan,nan,nan,nan,nan,nan,0.042956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21076999999999999,0.21325,nan,0.14501,nan,nan,nan,0.065977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06249299999999999,nan,nan,nan,nan,nan,nan
1.0,-0.82099,nan,nan,nan,nan,nan,nan,nan,nan,-0.61719,nan,nan,nan,nan,-0.30977,nan,-0.21306,-0.17654,nan,nan,-0.1562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.12971,-0.12871,nan,-0.07756,nan,nan,-0.059602999999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.36953,nan,nan,nan,nan,nan,nan,nan,-1.3697,nan,nan,-1.55,nan,-1.1614,-0.98062,nan,nan,nan,nan,0.66994,0.9332600000000001,nan,nan,nan,nan,nan,nan,nan,nan,1.6786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.4143,1.3811,nan,1.5864,nan,nan,nan,nan,nan,nan,nan,1.5954,nan,nan,nan,1.725,1.7646,nan,1.7556,nan,nan,nan,nan,nan,nan,2.8338,nan,2.5714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.14493,nan,nan,nan,nan,nan,nan,nan,0.48412,nan,nan,-0.59159,nan,nan,nan,-0.24158000000000002,nan,nan,-0.33216999999999997,nan,-0.58554,nan,nan,nan,-0.13448,nan,-0.28993,nan,nan,nan,nan,nan,nan,nan,-0.48483000000000004,nan,nan,-0.34858,nan,-0.40367,nan,nan,-0.48034,nan,nan,nan,-0.47702,-0.62641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.40649,-0.40005999999999997,-0.59421,nan,-0.41055,nan,nan,nan,nan,-0.62475,nan,nan,nan,-0.6612399999999999,nan,nan,nan,nan,-0.82309,nan,nan,-0.80169,nan,nan,nan,-0.8243799999999999,nan,nan,-0.81785,nan,-0.42873,nan,nan,nan,nan,-0.78127,nan,nan,nan,-0.74348,nan,nan,nan,nan,nan,-0.64727,-0.64672,-0.45403999999999994,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.70144,-0.72329,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.7901699999999999
9.0,0.9912,nan,nan,nan,1.0668,nan,nan,0.81308,nan,nan,nan,nan,nan,0.77449,nan,nan,nan,nan,3.0136,nan,1.5262,nan,nan,-1.5267,nan,nan,nan,nan,nan,nan,nan,-1.6183,nan,-0.7176100000000001,nan,nan,-0.13549,nan,nan,nan,nan,nan,nan,1.9099,nan,1.0313,nan,0.15053,0.41968999999999995,nan,0.36293000000000003,nan,0.074376,nan,nan,nan,0.04237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.21971999999999997,nan,nan,0.049897000000000004,0.17263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0223,nan,-0.80909,nan,nan,-0.78415,-0.9343899999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0279,nan,nan,nan,nan,nan,nan,-1.2258,nan,nan,nan,nan,nan,nan,nan,-1.0287,nan,nan,-0.9100799999999999,nan,-0.8806700000000001,nan,nan,nan,nan,nan,nan,nan,-0.73041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.53072,nan,nan,-0.53535,nan,nan,nan,nan,-0.44021000000000005,nan,nan,-0.41846000000000005,nan,nan,nan,nan,-0.17448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.030080000000000003,nan,nan,0.18053,nan,nan,nan,nan,nan,0.12997999999999998,nan,0.20805,nan,nan,nan,nan,nan,nan,nan,0.4541,nan,nan,nan,nan,nan,nan,0.66824,nan,nan,0.67809,0.68699,nan,0.6352,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8212299999999999,0.8162699999999999,0.747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.95519,nan,nan,nan,0.87866,nan,0.80691,nan,nan,nan,nan,nan,nan,0.9174,nan,nan,nan,nan,nan,1.0086,nan,nan,nan,0.95665,nan,nan,nan,0.82525,nan,nan,nan,nan,nan,0.81152,nan,nan,nan,nan,nan,nan,nan,nan,0.97339,nan,0.97003,0.80272,nan,nan,nan,nan,nan,nan,nan,nan,nan
