2.0,-0.485,nan,0.28392,1.5654,3.1032,1.8217,-0.2287,-2.0228,-1.5102,0.54022,2.3343,2.3343,0.79652,-0.99755,-1.5102,-1.7666,-1.2539,-0.74135,-0.74135,-0.74135,-0.74135,-0.485,0.027599000000000002,0.027599000000000002,0.027599000000000002,0.027599000000000002,0.027599000000000002,0.28392,0.28392,nan,nan,-0.485,-0.2287,0.027599000000000002,nan,0.027599000000000002,0.027599000000000002,0.027599000000000002,-0.2287,-0.485,-0.74135,-0.99755,-0.74135,nan,nan,1.3091,0.027599000000000002,0.28392,1.0528,1.3091,1.3091,0.54022,nan,-0.99755,-1.5102,-1.2539,-0.485,nan,0.027599000000000002,-0.2287,-0.2287,-0.2287,0.28392,nan,0.54022
2.0,-0.20315999999999998,-0.45711,nan,1.3205,2.5903,1.5745,-0.20315999999999998,-1.7269,nan,0.050787,1.5745,nan,1.3205,-0.20315999999999998,-1.4729,-1.9808,-1.4729,-0.7111,-0.20315999999999998,-0.20315999999999998,-0.7111,nan,-0.20315999999999998,0.050787,nan,0.30475,0.050787,0.30475,0.050787,nan,-0.20315999999999998,-0.20315999999999998,nan,0.050787,0.050787,0.050787,nan,nan,nan,-0.45711,-0.20315999999999998,-0.7111,-0.7111,nan,nan,nan,nan,0.30475,1.5745,2.5903,nan,0.8126399999999999,-0.9649399999999999,nan,nan,-1.4729,nan,0.050787,0.050787,-0.20315999999999998,nan,-0.20315999999999998,0.050787,0.30475,0.30475
1.0,-0.39111999999999997,-0.18102000000000001,0.029089,-0.39111999999999997,nan,0.23920999999999998,0.44931000000000004,0.23920999999999998,nan,0.029089,-0.60127,nan,1.2897,1.9201,0.8695299999999999,-1.8619,-1.8619,nan,0.23920999999999998,1.9201,nan,nan,nan,-0.60127,-0.60127,nan,-0.39111999999999997,nan,nan,-1.0214,-1.2316,-0.60127,-0.60127,-0.39111999999999997,-0.18102000000000001,-0.18102000000000001,0.44931000000000004,0.44931000000000004,0.44931000000000004,0.44931000000000004,0.029089,-0.39111999999999997,-0.39111999999999997,-0.18102000000000001,-0.18102000000000001,-0.60127,-0.60127,-0.18102000000000001,0.23920999999999998,0.23920999999999998,nan,0.23920999999999998,2.1302,nan,-1.0214,-2.4922,0.23920999999999998,1.9201,1.9201,0.8695299999999999,0.44931000000000004,-1.2316,-1.6517,-1.0214,0.23920999999999998
1.0,0.2938,0.75395,0.52387,nan,-0.16635999999999998,-0.39644,nan,-0.16635999999999998,-0.16635999999999998,-0.16635999999999998,-0.16635999999999998,-0.16635999999999998,0.2938,0.52387,-0.16635999999999998,-0.62655,-2.0069999999999997,-1.3168,0.2938,0.52387,0.75395,2.3645,3.0547,3.0547,1.2141,nan,-2.6972,-0.85654,-0.16635999999999998,nan,-0.62655,-1.3168,0.06371,0.06371,nan,-0.16635999999999998,-0.16635999999999998,nan,0.2938,0.2938,-0.16635999999999998,-0.16635999999999998,0.06371,0.06371,nan,0.06371,0.06371,-0.16635999999999998,0.2938,0.2938,0.06371,-0.16635999999999998,0.06371,0.2938,0.06371,-0.16635999999999998,-0.62655,-1.0867,0.06371,1.6743,0.75395,-0.85654,-2.0069999999999997,nan,0.9840200000000001
1.0,0.0058773,0.0058773,0.0058773,0.0058773,0.0058773,-0.18525,nan,nan,0.38815,-0.5675399999999999,-0.94976,-0.18525,1.5349,nan,0.0058773,-2.0965,-1.7143,-0.37638,0.96154,nan,nan,1.5349,nan,0.0058773,nan,-0.5675399999999999,-0.5675399999999999,-0.94976,-0.94976,-0.7586,-0.7586,-0.5675399999999999,0.0058773,0.19702,nan,0.0058773,0.0058773,0.19702,0.19702,0.0058773,nan,0.0058773,0.0058773,0.0058773,0.0058773,0.0058773,nan,0.0058773,-0.18525,-0.37638,0.0058773,-0.37638,-1.1409,-0.94976,0.19702,-0.18525,nan,0.19702,1.9172,nan,nan,0.96154,-2.0965,nan,-1.1409
1.0,-0.14213,-0.58208,-0.36208,-0.14213,0.077823,0.29779,nan,0.51774,0.7377,0.077823,nan,-0.58208,1.1776,2.9372,0.95765,-2.5616,nan,-1.2419,0.95765,2.0574,2.0574,1.1776,0.51774,-0.36208,-0.80194,-0.58208,-0.58208,-0.58208,-0.36208,-0.36208,-0.36208,-0.36208,-1.0219,-0.80194,-0.36208,0.29779,0.51774,0.51774,nan,nan,-0.36208,-0.80194,-0.58208,0.077823,0.077823,nan,0.29779,0.077823,nan,0.51774,1.3976,nan,1.3976,0.95765,-1.6818,-2.3416,nan,nan,-0.14213,-1.2419,-0.80194,nan,-0.36208,0.51774,nan
2.0,-0.69721,-0.47058999999999995,-0.24401,1.3421,2.9281,nan,0.8889,-1.3769,-1.83,-0.69721,0.8889,2.0218,nan,nan,-0.9237,-1.6035,-1.3769,-0.69721,-0.24401,-0.47058999999999995,-0.69721,-0.47058999999999995,-0.24401,-0.24401,-0.24401,-0.24401,-0.017432,0.20915999999999998,nan,0.20915999999999998,-0.017432,-0.24401,-0.24401,-0.24401,-0.017432,-0.017432,-0.017432,-0.24401,-0.24401,-0.47058999999999995,-0.24401,-0.47058999999999995,nan,0.20915999999999998,0.66232,-0.24401,-1.1503,-0.47058999999999995,nan,2.2484,nan,1.3421,nan,nan,-1.3769,-0.9237,-0.017432,0.20915999999999998,-0.24401,-0.47058999999999995,-0.017432,-0.017432,nan,-0.24401,nan
2.0,-0.53461,nan,-0.26099,0.8334799999999999,nan,1.6543,-0.26099,-1.3554,-1.0818,0.55987,2.2016,3.0224,1.6543,nan,-2.1763,nan,nan,nan,0.012623,-0.26099,-0.53461,-0.53461,-0.26099,-0.53461,-0.53461,-0.26099,0.012623,0.28625,0.28625,0.012623,nan,-0.26099,-0.26099,-0.26099,nan,0.012623,0.012623,0.012623,-0.26099,0.012623,0.012623,-0.53461,-0.53461,-0.26099,0.012623,-0.26099,0.012623,nan,1.3807,2.2016,2.2016,0.55987,-0.26099,-0.8082699999999999,-1.3554,-1.3554,nan,0.012623,0.012623,-0.26099,-0.53461,-0.53461,0.012623,0.55987,0.8334799999999999
2.0,-0.27502,-0.5233,-0.77161,-0.026742000000000002,nan,nan,nan,-0.27502,-1.2681,-0.77161,0.9663799999999999,2.2078,1.7112,nan,nan,-1.5164,-1.5164,-1.2681,nan,-0.026742000000000002,0.22155,nan,-0.77161,-1.0198,-0.5233,-0.026742000000000002,0.46983,0.7181,0.46983,-0.026742000000000002,-0.026742000000000002,-0.27502,-0.27502,-0.27502,-0.026742000000000002,-0.026742000000000002,-0.026742000000000002,0.22155,nan,0.46983,-0.026742000000000002,-0.27502,-0.77161,nan,-0.77161,-1.0198,-0.77161,-0.026742000000000002,0.9663799999999999,1.9595,2.9526,2.7043,nan,-0.77161,nan,-1.0198,-1.0198,-0.5233,-0.27502,nan,-0.026742000000000002,-0.27502,-0.5233,-0.27502,nan
2.0,-0.28181999999999996,-0.53982,nan,1.5242,nan,1.5242,-0.53982,-1.8299,-1.0558,0.4922,2.2982,2.5562,nan,-0.28181999999999996,-1.3138,-2.0878,-1.3138,-0.28181999999999996,-0.28181999999999996,-0.28181999999999996,nan,-0.28181999999999996,-0.79787,-0.53982,-0.023819999999999997,0.2342,0.4922,nan,-0.023819999999999997,-0.023819999999999997,-0.023819999999999997,-0.28181999999999996,-0.53982,-0.28181999999999996,-0.28181999999999996,0.2342,0.2342,-0.28181999999999996,-0.28181999999999996,-0.28181999999999996,-0.28181999999999996,-0.79787,-0.79787,-0.53982,nan,0.4922,-0.023819999999999997,0.7502,nan,nan,2.5562,1.0082,-0.53982,-1.3138,-1.5719,-1.3138,-0.28181999999999996,-0.023819999999999997,-0.023819999999999997,-0.023819999999999997,-0.53982,nan,-0.023819999999999997,0.4922,nan
2.0,-0.29566,-0.9700200000000001,-0.9700200000000001,0.37866,1.3901,1.053,nan,-0.29566,0.041492,1.3901,nan,2.4016,nan,-0.9700200000000001,nan,-1.9815,-0.63281,0.041492,0.041492,0.041492,-0.29566,-0.63281,0.041492,0.37866,nan,0.37866,0.041492,nan,-0.29566,-0.29566,nan,-0.29566,nan,-0.29566,0.37866,0.37866,0.041492,-0.29566,-0.63281,-0.29566,0.37866,0.7158100000000001,0.041492,-0.29566,0.041492,0.37866,nan,-0.63281,0.37866,1.053,2.0644,nan,1.3901,0.041492,-1.307,-2.6557,-2.3187,-1.307,0.041492,0.041492,-0.29566,nan,-0.29566,0.041492,0.7158100000000001
2.0,-0.43617,-0.43617,0.032438999999999996,1.4383,2.1412,1.4383,-0.43617,-1.6078,-1.1391,0.73537,nan,2.1412,0.73537,-0.43617,-1.3734,-1.6078,-1.1391,-0.20187,nan,nan,-0.67052,-0.43617,-0.43617,-0.67052,-0.43617,0.032438999999999996,0.26676,0.5010600000000001,0.26676,nan,nan,nan,nan,-0.20187,0.032438999999999996,0.032438999999999996,0.032438999999999996,0.26676,0.73537,0.5010600000000001,nan,-1.1391,-1.3734,-0.9047299999999999,-0.43617,-0.43617,0.26676,0.73537,1.9069,2.6098,2.6098,1.204,-0.9047299999999999,nan,-1.3734,-1.1391,-0.9047299999999999,-0.20187,0.26676,nan,-0.67052,nan,-0.20187,0.26676,0.26676
1.0,0.023032,-0.16413,nan,0.023032,nan,-0.35129,-0.35129,nan,0.39736,-0.5384800000000001,nan,0.023032,1.5203,nan,0.58453,-2.4101,-2.2229,-0.7255699999999999,0.77169,1.5203,1.7075,1.3332,nan,0.2102,-0.91276,-0.91276,nan,-0.35129,-0.16413,-0.35129,-0.5384800000000001,nan,nan,-0.35129,-0.16413,0.2102,nan,0.2102,0.2102,nan,0.023032,-0.16413,0.023032,0.2102,nan,0.023032,nan,nan,0.023032,-0.16413,0.023032,-0.35129,nan,-0.7255699999999999,nan,0.2102,-0.5384800000000001,0.2102,1.5203,nan,2.269,nan,nan,-2.4101,-1.2871
1.0,0.0075404,nan,-0.23772,-0.48298,nan,-0.23772,-0.48298,nan,0.0075404,0.25282,-0.72828,-1.2188,-0.48298,nan,0.49808,-0.97345,-0.23772,1.2339,0.9886,0.0075404,-0.48298,0.0075404,0.49808,0.0075404,-0.23772,0.0075404,0.25282,0.25282,-0.23772,0.0075404,-0.23772,0.0075404,0.25282,nan,0.0075404,0.0075404,nan,0.0075404,0.0075404,0.0075404,0.0075404,0.0075404,nan,nan,-0.48298,0.25282,0.0075404,0.49808,-0.23772,-0.48298,0.9886,2.2149,2.9507,1.2339,-2.6903,-3.4262,-1.9545,-0.23772,nan,2.4602,1.4791,nan,nan,-0.97345,nan
1.0,0.033139,0.033139,0.033139,-0.13258,nan,0.033139,0.19887,0.033139,0.033139,-0.2983,-0.79545,-0.79545,0.36459,1.5246,0.86174,-1.2926,nan,-0.2983,0.5303,1.6903,nan,1.3589,0.36459,-0.46403999999999995,-0.6297,-0.2983,-0.13258,-0.2983,-0.2983,-0.6297,-0.6297,nan,nan,-0.46403999999999995,-0.13258,nan,0.19887,0.19887,0.19887,0.36459,-0.2983,nan,-0.13258,0.5303,0.19887,-0.13258,-0.13258,0.19887,0.36459,0.19887,0.19887,0.86174,1.3589,0.36459,-2.287,-2.4526,-0.2983,1.5246,2.3532,2.3532,1.8561,-0.79545,nan,-1.4583,-0.79545
2.0,-0.28557,-0.28557,-0.63579,nan,0.064651,nan,-0.28557,-0.28557,nan,0.41489,-0.28557,0.064651,0.064651,nan,-0.28557,-0.63579,-0.9860700000000001,nan,1.1153,1.1153,1.4655,1.4655,0.41489,0.41489,0.41489,1.1153,1.1153,-0.28557,-0.63579,nan,-0.9860700000000001,-1.3361,-0.28557,nan,nan,-0.28557,-0.63579,nan,nan,0.064651,0.064651,-0.28557,-0.28557,0.41489,0.41489,0.41489,0.41489,0.7651100000000001,0.7651100000000001,nan,nan,0.064651,0.064651,0.064651,-0.28557,nan,-0.63579,0.41489,nan,3.2167,1.4655,-2.387,-4.138,-1.6864,0.41489
