2.0,-0.746,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.9858,1.9858,nan,1.0752,nan,nan,nan,nan,-0.29068,nan,nan,-0.51832,nan,nan,nan,nan,nan,nan,nan,nan,-0.063043,nan,nan,-0.29068,nan,-0.29068,nan,nan,nan,nan,nan,-0.746,nan,nan,nan,-0.51832,nan,nan,nan,nan,2.441,nan,nan,nan,nan,nan,nan,nan,nan,0.39225,-0.063043,nan,nan,nan,nan
2.0,-0.485,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.3343,nan,nan,-0.99755,nan,-1.7666,-1.2539,nan,nan,nan,nan,-0.485,0.027599000000000002,nan,0.027599000000000002,0.027599000000000002,0.027599000000000002,0.28392,nan,nan,nan,-0.485,nan,nan,nan,nan,0.027599000000000002,0.027599000000000002,nan,nan,nan,nan,nan,nan,nan,nan,0.027599000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027599000000000002,nan,nan,-0.2287,nan,nan,nan
2.0,-0.20315999999999998,nan,nan,1.3205,nan,1.5745,nan,nan,nan,0.050787,nan,nan,nan,-0.20315999999999998,nan,-1.9808,nan,nan,nan,-0.20315999999999998,-0.7111,nan,-0.20315999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.050787,nan,nan,nan,nan,nan,-0.20315999999999998,nan,nan,nan,nan,nan,nan,0.30475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.0,-0.39111999999999997,nan,nan,-0.39111999999999997,nan,nan,nan,0.23920999999999998,nan,0.029089,-0.60127,nan,nan,nan,0.8695299999999999,nan,nan,nan,nan,1.9201,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.23920999999999998,nan,nan,0.23920999999999998,nan,nan,nan,-2.4922,0.23920999999999998,nan,1.9201,nan,nan,nan,nan,nan,nan
1.0,0.2938,nan,nan,nan,nan,-0.39644,nan,nan,nan,-0.16635999999999998,nan,-0.16635999999999998,0.2938,0.52387,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0547,1.2141,nan,nan,nan,nan,nan,-0.62655,-1.3168,nan,nan,nan,-0.16635999999999998,-0.16635999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2938,nan,nan,nan,0.2938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.0,0.0058773,nan,nan,nan,0.0058773,-0.18525,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.96154,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.5675399999999999,nan,0.19702,nan,nan,nan,nan,nan,0.0058773,nan,0.0058773,nan,nan,nan,nan,nan,nan,-0.18525,nan,nan,nan,nan,nan,nan,nan,nan,0.19702,1.9172,nan,nan,nan,nan,nan,nan
1.0,-0.14213,nan,nan,nan,0.077823,nan,nan,nan,nan,nan,nan,-0.58208,nan,nan,nan,nan,nan,nan,0.95765,nan,nan,1.1776,0.51774,nan,nan,nan,nan,-0.58208,nan,nan,nan,-0.36208,nan,nan,-0.36208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.51774,1.3976,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.80194,nan,nan,nan,nan
2.0,-0.69721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0218,nan,nan,nan,nan,nan,nan,nan,-0.47058999999999995,nan,nan,-0.24401,nan,-0.24401,nan,nan,nan,nan,0.20915999999999998,nan,nan,nan,-0.24401,nan,nan,nan,-0.24401,-0.24401,nan,nan,nan,nan,0.20915999999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.9237,nan,0.20915999999999998,nan,nan,-0.017432,-0.017432,nan,nan,nan
2.0,-0.53461,nan,nan,0.8334799999999999,nan,nan,nan,nan,nan,nan,2.2016,3.0224,1.6543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.26099,nan,nan,0.012623,nan,nan,nan,nan,nan,nan,-0.53461,nan,nan,nan,nan,nan,nan,2.2016,nan,0.55987,nan,nan,nan,nan,nan,0.012623,nan,nan,-0.53461,nan,0.012623,nan,nan
2.0,-0.27502,nan,nan,nan,nan,nan,nan,-0.27502,nan,nan,nan,nan,nan,nan,nan,nan,-1.5164,nan,nan,nan,0.22155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.27502,nan,nan,-0.026742000000000002,nan,nan,nan,nan,nan,nan,nan,nan,-1.0198,-0.77161,nan,nan,1.9595,nan,nan,nan,nan,nan,nan,nan,-0.5233,nan,nan,nan,nan,nan,nan,nan
2.0,-0.28181999999999996,nan,nan,1.5242,nan,1.5242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.28181999999999996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2342,nan,nan,nan,-0.28181999999999996,nan,nan,-0.79787,-0.53982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.5719,nan,nan,nan,nan,-0.023819999999999997,-0.53982,nan,nan,nan,nan
2.0,-0.29566,-0.9700200000000001,nan,0.37866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.041492,nan,nan,-0.29566,nan,nan,nan,nan,nan,nan,nan,-0.29566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0644,nan,nan,nan,nan,-2.6557,nan,nan,nan,0.041492,nan,nan,nan,0.041492,nan
2.0,-0.43617,nan,0.032438999999999996,nan,nan,nan,-0.43617,nan,-1.1391,nan,nan,nan,0.73537,nan,nan,-1.6078,nan,-0.20187,nan,nan,nan,nan,nan,nan,-0.43617,0.032438999999999996,0.26676,0.5010600000000001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5010600000000001,nan,-1.1391,-1.3734,nan,-0.43617,-0.43617,nan,nan,nan,nan,2.6098,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.0,0.023032,nan,nan,0.023032,nan,nan,nan,nan,0.39736,-0.5384800000000001,nan,0.023032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.16413,nan,nan,nan,nan,nan,nan,0.2102,nan,nan,nan,nan,0.023032,-0.16413,0.023032,0.2102,nan,0.023032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.0,0.0075404,nan,nan,nan,nan,nan,nan,nan,0.0075404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.48298,nan,0.49808,nan,nan,nan,nan,nan,nan,0.0075404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.48298,nan,nan,0.49808,-0.23772,nan,0.9886,nan,nan,nan,nan,nan,nan,-0.23772,nan,2.4602,1.4791,nan,nan,nan,nan
1.0,0.033139,0.033139,nan,nan,nan,nan,nan,nan,0.033139,nan,nan,nan,nan,nan,0.86174,-1.2926,nan,nan,0.5303,1.6903,nan,1.3589,nan,nan,nan,-0.2983,nan,nan,nan,-0.6297,-0.6297,nan,nan,nan,-0.13258,nan,nan,0.19887,0.19887,nan,nan,nan,nan,nan,0.19887,-0.13258,nan,0.19887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.3532,nan,nan,nan,nan,nan,-0.79545
2.0,-0.28557,-0.28557,nan,nan,0.064651,nan,-0.28557,nan,nan,nan,-0.28557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.4655,nan,nan,nan,1.1153,1.1153,-0.28557,nan,nan,nan,nan,nan,nan,nan,nan,-0.63579,nan,nan,nan,nan,nan,-0.28557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.28557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
