21,nan,nan,1.6653,nan,nan,nan,nan,nan,nan,1.0408,0.95511,0.87024,0.78689,nan,nan,nan,nan,0.37652,nan,nan,nan,nan,nan,nan,nan,nan,-0.38547,-0.46974,nan,nan,nan,-0.78442,nan,nan,-1.0043,-1.073,-1.1324,nan,nan,nan,nan,-1.3678,-1.3928,nan,nan,nan,nan,nan,-1.3334,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.7014,nan,nan,nan,-0.38307,nan,nan,nan,nan,0.028178,nan,nan,nan,nan,nan,0.53554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.7128,nan,1.6262,nan,nan,nan,nan,nan,nan,nan,nan,0.83725,nan,nan,nan,nan,nan,nan,nan,0.17553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.4154,nan,nan,nan,-1.4048,nan,-1.3374,nan,nan,-1.1876,nan,nan,nan,nan,nan,-0.76765,-0.69238,nan,-0.52944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0443,1.1319,nan,nan,nan,nan,nan,nan,nan
29,nan,1.5739,1.5568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.68114,0.58656,nan,0.40892,nan,0.24798,nan,nan,nan,nan,-0.1969,nan,nan,-0.44615,nan,nan,-0.69144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.4058,nan,nan,-1.3193,nan,-1.2351,nan,nan,nan,-0.98265,nan,-0.84726,nan,nan,-0.61372,-0.52927,nan,nan,nan,-0.19369,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.67693,nan,0.85712,nan,nan,1.129,nan,1.3067,nan,nan,1.5497,nan,1.5987,nan,nan,nan,nan,nan,nan,nan,nan,1.2198,nan,nan,nan,nan,nan,nan,0.58504,nan,0.40293,nan,nan,0.13035,0.045187,nan,nan,nan,nan,nan,nan,nan,nan,-0.67943,nan,nan,nan,-0.9748,nan,nan,nan,-1.2119,nan,nan,nan,nan,-1.3682,nan,-1.3655,nan,nan,nan,nan,-1.2612,nan,nan,-1.0812,-1.0287,nan,nan,-0.81772,nan,nan,-0.61355,nan,nan,nan,-0.28109,nan,nan,-0.02235,nan,nan,nan,0.30988,0.39634,nan,nan,0.67114,nan,nan,0.94523,nan,nan,nan,nan,nan,1.4525,1.5133,nan,nan,nan
26,1.6523,nan,nan,nan,1.5709,1.4986,nan,nan,nan,nan,1.0585,nan,nan,nan,nan,nan,nan,0.42457,nan,nan,nan,nan,nan,nan,nan,-0.28741,nan,nan,nan,nan,-0.67731,nan,nan,nan,-0.96832,nan,nan,nan,nan,nan,-1.2648,nan,nan,nan,-1.3395,nan,nan,nan,-1.2851,-1.263,nan,nan,nan,-1.1032,nan,nan,-0.94733,-0.89515,nan,nan,nan,nan,nan,nan,nan,nan,-0.17072,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.72666,nan,nan,nan,nan,nan,nan,1.3819,1.4765,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.4016,nan,nan,nan,1.0521,0.95559,nan,nan,nan,0.62012,nan,0.43773,nan,0.25921,0.16963,0.081378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0035,-0.93741,nan,nan,-0.73333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.28397,0.3744,nan,nan,nan,nan,nan,0.92289,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,1.72,nan,nan,nan,nan,nan,nan,nan,1.156,1.069,nan,nan,nan,nan,nan,nan,nan,nan,0.31088,nan,nan,nan,nan,nan,nan,-0.27342,nan,nan,nan,nan,nan,nan,-0.82337,nan,nan,nan,nan,nan,-1.2316,nan,nan,nan,nan,nan,nan,-1.4289,nan,nan,nan,-1.3197,nan,nan,-1.1535,nan,nan,-0.94515,-0.87152,nan,nan,-0.63918,nan,nan,-0.4101,-0.32709,nan,-0.16665,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.67385,nan,nan,nan,nan,nan,nan,1.2768,nan,nan,1.5454,1.633,nan,nan,nan,nan,nan,nan,nan,1.3079,nan,nan,1.0488,nan,nan,0.79079,nan,nan,0.54496,nan,0.38259,nan,nan,nan,0.049288,nan,nan,nan,nan,-0.36791,nan,nan,nan,-0.6823,-0.75863,nan,nan,nan,-1.045,nan,-1.1735,nan,nan,nan,nan,nan,-1.4178,-1.4252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.4983,-0.41922,nan,nan,nan,nan,nan,nan,nan,0.25735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5534,nan,1.7024
9,nan,nan,nan,nan,nan,0.52733,nan,0.3974,nan,nan,nan,0.24735,0.23377,nan,nan,nan,nan,nan,nan,0.11434,nan,nan,-0.019355,nan,nan,nan,nan,nan,-0.20441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.40996,nan,-0.43525,-0.39944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.082969,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.73924,0.88525,nan,nan,nan,nan,1.4703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.85129,nan,nan,0.34735,nan,nan,nan,nan,nan,nan,nan,nan,-0.21038,nan,nan,-0.38362,nan,nan,nan,nan,nan,nan,nan,-1.3889,-1.4736,nan,nan,nan,nan,nan,nan,nan,nan,-1.9722,nan,nan,nan,nan,-1.9056,nan,-1.7992,nan,nan,nan,-1.4657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.19252,nan,nan,nan,nan,nan,nan,nan,1.3591,1.4754,nan,nan,nan,nan,1.9073,nan,1.9046,1.8389,nan,nan,nan,nan,nan,nan
17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.262,1.1728,nan,nan,nan,nan,0.73405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.44381,nan,-0.59883,-0.67166,nan,nan,nan,nan,nan,-1.1095,-1.171,nan,nan,-1.3363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.91292,nan,nan,nan,nan,nan,1.4361,nan,nan,1.698,1.7385,nan,1.692,nan,nan,nan,nan,nan,nan,1.0876,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.68168,nan,nan,nan,-0.98376,nan,nan,nan,nan,nan,-1.3341,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.9413,nan,nan,nan,nan,nan,-0.47979,nan,nan,nan,nan,nan,-3.3974e-005,nan,nan,nan,0.32701,nan,0.48869,nan,nan,nan,nan,nan,nan,nan
7,nan,nan,nan,nan,1.4161,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.35328,nan,nan,0.067109,nan,nan,nan,nan,nan,-0.45495,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.1186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.82248,-0.76099,nan,nan,-0.53399,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.99782,1.1005,nan,nan,nan,1.4564,nan,1.5457,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3347,nan,nan,nan,nan,0.83251,nan,0.63652,nan,nan,nan,nan,0.16072,nan,nan,nan,nan,nan,nan,-0.45199,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.1585,nan,nan,-1.261,nan,nan,nan,nan,nan,nan,-1.2992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.18895,nan,nan,nan,nan,0.25064,0.3445,nan,nan,0.62921,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5026,1.5519,nan,nan,nan
36,nan,nan,nan,nan,nan,nan,0.83272,0.74124,0.65083,0.56269,nan,nan,0.30873,nan,nan,nan,nan,nan,nan,-0.22966,-0.30314,nan,nan,nan,nan,-0.61136,-0.66381,nan,nan,nan,nan,nan,nan,nan,-0.97107,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.97032,nan,-0.91683,nan,-0.85754,-0.81938,nan,nan,nan,nan,nan,nan,-0.46245,nan,nan,-0.26107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3052,nan,nan,nan,nan,0.83172,nan,nan,nan,nan,0.36202,0.2723,nan,nan,-0.013181,-0.10728,nan,nan,-0.38225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.62143,nan,nan,nan,nan,nan,-0.068436,nan,0.1214,nan,0.30679,nan,nan,nan,nan,nan,0.87107,0.96526,1.0553,nan,nan,nan,nan,nan,nan,nan,1.7696,nan,nan,nan,nan,nan
25,nan,nan,1.6993,nan,nan,nan,nan,nan,nan,nan,1.0161,nan,0.81692,nan,nan,0.51235,0.41542,nan,0.23328,nan,nan,nan,nan,nan,nan,nan,nan,-0.53307,nan,nan,-0.74054,-0.80591,nan,nan,nan,nan,nan,nan,-1.1479,-1.1755,-1.2113,nan,-1.2464,-1.2607,nan,nan,-1.2583,nan,-1.2347,nan,nan,nan,nan,nan,nan,-0.99326,nan,nan,nan,nan,-0.69598,nan,-0.56038,nan,nan,nan,nan,nan,nan,0.03017,nan,nan,0.31341,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3392,1.4417,nan,nan,nan,nan,nan,nan,nan,1.6934,nan,nan,nan,1.3562,nan,nan,1.0703,nan,nan,nan,nan,nan,nan,nan,nan,0.17585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.02,nan,nan,nan,nan,nan,nan,-1.2174,-1.2148,nan,nan,-1.2254,-1.2245,nan,-1.2001,nan,nan,nan,nan,-1.026,-0.98424,nan,nan,nan,-0.74017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.73733,nan,nan,nan,nan,nan,nan,1.4411,nan,nan,nan,nan
11,1.6372,1.6498,nan,nan,1.5012,nan,nan,nan,nan,nan,nan,nan,0.7621,nan,nan,nan,0.59837,nan,0.44799,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.59087,nan,nan,-0.79074,nan,nan,nan,nan,nan,nan,-1.1752,nan,-1.253,-1.2698,nan,nan,nan,nan,-1.3116,nan,nan,nan,nan,nan,nan,nan,nan,-0.94575,nan,nan,nan,nan,-0.5351,-0.4439,nan,nan,nan,-0.057781,nan,nan,nan,nan,nan,nan,nan,0.81088,0.92422,nan,nan,1.2679,nan,1.4852,nan,nan,nan,nan,nan,1.87,1.8504,1.7412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.20335,-0.30229,nan,nan,nan,nan,-0.75569,-0.84054,-0.919,nan,-1.0607,nan,nan,nan,nan,nan,nan,-1.366,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.67663,0.70187,nan,nan,nan,nan,nan,1.1834,nan,1.4164,nan,1.5863,nan
10,nan,nan,1.732,nan,nan,1.4498,nan,nan,nan,nan,nan,nan,nan,0.61632,0.52391,nan,nan,nan,nan,nan,nan,nan,nan,-0.23564,-0.31898,-0.39573,nan,-0.54892,nan,nan,nan,nan,nan,nan,nan,nan,-1.0947,nan,nan,-1.2115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0501,nan,nan,nan,nan,nan,nan,nan,nan,-0.46418,-0.38469,nan,-0.2279,nan,-0.054413,0.031976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.5729,nan,nan,nan,nan,1.8532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.66322,nan,nan,nan,nan,nan,nan,0.049997,nan,nan,nan,nan,nan,nan,nan,nan,-0.67835,nan,nan,nan,nan,-0.99502,nan,nan,nan,nan,nan,-1.2285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.1239,nan,-1.0349,-0.99066,nan,nan,-0.81115,nan,nan,nan,nan,nan,-0.36622,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.70932,0.81078,0.91948,nan,1.1464,nan,nan,nan,nan,1.6933,nan,nan
25,nan,1.7319,nan,nan,nan,nan,1.4601,1.3668,nan,nan,nan,0.98014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.623,nan,nan,-0.83814,nan,-0.96442,nan,-1.0783,nan,nan,-1.2157,nan,nan,nan,nan,nan,nan,nan,-1.2826,nan,nan,nan,nan,-1.1489,nan,nan,-1.0119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2017,nan,nan,nan,nan,nan,0.31306,nan,nan,0.59843,nan,nan,nan,nan,1.0793,nan,nan,1.3714,1.4666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.29186,nan,0.11122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.95918,nan,nan,nan,nan,nan,-1.2216,nan,nan,nan,nan,nan,nan,nan,-1.2532,nan,nan,nan,nan,-1.0934,nan,-0.9975,nan,-0.87296,-0.81294,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.031484,nan,nan,0.23073,nan,nan,0.5117,nan,nan,0.79034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
