1.0,0.94789,nan,nan,nan,nan,-0.033165,nan,0.0028031999999999996,0.074739,nan,nan,nan,0.19463,0.15866,nan,nan,nan,nan,-0.033165,nan,nan,-0.12908,-0.16505,nan,-0.28494,-0.27295,nan,-0.27295,nan,-0.29693,-0.30892,nan,nan,0.038771,nan,-1.364,-2.1673,nan,-2.455,-2.467,nan,-1.9874,-1.8915,-1.8316,-1.7237,nan,-1.34,-1.1002,nan,-0.50075,-0.29693,nan,0.31453000000000003,0.57829,0.6382399999999999,0.6742,0.72216,0.77012,0.81808,0.8540399999999999,0.87802,nan,nan,nan,1.1298,1.1897,1.2497,nan,nan,nan,1.4056,nan,1.3576,1.2617,1.1418,1.0219,0.87802,nan,0.61426,0.47039,nan,0.2306
1.0,-0.059017999999999994,-0.059017999999999994,-0.070513,-0.024531999999999998,nan,0.10191,0.1249,0.25135,0.26285,nan,nan,0.1249,0.032943,0.044439,-0.047523,nan,nan,-0.12799000000000002,nan,-0.20845999999999998,nan,nan,-0.24294000000000002,-0.25444,-0.27743,nan,nan,nan,nan,nan,0.021448,-0.8177,nan,nan,-2.5305,nan,-2.519,-2.1856,-1.9902,nan,-1.7718,-1.6683,nan,nan,nan,nan,-0.32341,nan,0.19388,0.44677,0.63069,0.73415,0.76863,0.74564,nan,0.8376100000000001,nan,0.91807,0.96405,1.0215,1.1135,1.1825,1.2055,1.2514,nan,nan,1.3434,nan,nan,nan,1.171,nan,0.91807,0.8146100000000001,0.66518,nan,0.48125,nan,nan,0.25135,0.1479,nan
2.0,0.10939000000000002,0.090422,0.090422,0.14731,0.2042,0.26109,nan,0.35591,nan,0.18524000000000002,0.18524000000000002,nan,0.07145900000000001,0.052496,-0.004393899999999999,0.014569,nan,-0.004393899999999999,-0.042319999999999997,-0.09921,-0.11817000000000001,nan,nan,nan,nan,nan,-0.21299,nan,0.014569,-0.45951000000000003,-1.4456,nan,-3.1144,-3.1144,-3.0195,nan,-1.9386,nan,-1.5214,-1.1801,-1.0094,-0.70603,-0.44055,nan,-0.023357,0.090422,0.29902,0.5455399999999999,nan,0.7731,nan,nan,0.84895,nan,0.8868799999999999,0.9248,nan,nan,1.0765,nan,nan,1.2093,1.2472,nan,1.2282,1.1713,1.0575,nan,0.8679100000000001,nan,0.5834699999999999,0.46968999999999994,0.33694,nan,0.14731,0.052496,nan,-0.080247,-0.11817000000000001,-0.042319999999999997,-0.061283000000000004,nan
1.0,0.12417,0.11144000000000001,0.14962,0.13689,0.12417,nan,nan,nan,nan,0.35326,0.42962,0.34053,0.35326,0.3278,0.1878,0.20052999999999999,0.098713,0.060532,0.035077,nan,nan,-0.09219400000000001,-0.18128,nan,nan,-0.20674,-0.21946999999999997,-0.21946999999999997,nan,-0.27037,nan,nan,nan,nan,-1.3395,nan,-2.5994,nan,nan,-2.3067,-2.0522,-1.9631,-1.8358,nan,nan,-1.3395,nan,-0.71582,nan,nan,nan,0.27689,0.5441600000000001,nan,0.70962,0.73507,0.77325,0.82416,0.86234,nan,0.9514299999999999,1.0659999999999998,nan,1.1423,1.206,1.2442,nan,nan,nan,nan,nan,nan,1.0659999999999998,0.9259799999999999,0.78598,nan,nan,0.36598,nan,nan,-0.015831,nan
1.0,0.21031999999999998,0.21031999999999998,0.19821,nan,0.24666,nan,0.36777,0.39199,0.45255,0.46466,0.34355,0.28299,0.16188,0.077099,0.12554,nan,nan,nan,0.064987,0.004431,-0.080348,nan,-0.11667999999999999,nan,-0.1409,-0.15302000000000002,-0.1409,-0.16513,nan,nan,-0.0076803,0.24666,-0.24991,nan,-2.115,-2.4905,-2.6722,-2.7448,nan,nan,-2.006,nan,-1.8486,nan,-1.4609999999999999,-1.1583,-0.79491,-0.5405800000000001,nan,-0.10457000000000001,nan,nan,0.62211,nan,nan,nan,nan,0.7190000000000001,0.74322,nan,0.8522200000000001,0.87644,0.937,nan,1.0218,1.0823,1.1308,nan,nan,1.2034,1.2156,nan,1.1308,nan,nan,0.79166,0.6463300000000001,0.47676999999999997,nan,0.21031999999999998,0.08921,-0.0076803
1.0,-0.04372,0.0037639,0.039376999999999995,0.1106,nan,0.30054000000000003,0.24118,0.20556999999999997,nan,0.074989,0.063118,0.015635,nan,nan,-0.079332,-0.09120299999999999,-0.15056,nan,-0.24552,-0.2574,nan,nan,-0.23365,nan,-0.28114,-0.2574,nan,0.039376999999999995,0.098731,nan,nan,-2.3585,nan,-2.5841,-2.4298,nan,-1.9905,-1.9193,nan,-1.765,-1.5869,nan,nan,-0.57791,-0.3761,-0.15056,nan,nan,0.57357,0.6685300000000001,0.6922699999999999,0.6922699999999999,0.7397600000000001,0.7635,nan,0.8466,nan,0.9534299999999999,1.0009,nan,nan,nan,1.2383,nan,1.2858,1.3333,nan,1.3333,1.2739,1.1909,nan,0.9534299999999999,0.81098,0.6922699999999999,0.57357,0.44298999999999994,0.33615,0.21744000000000002,nan,0.08686,nan,-0.0081069
2.0,0.023235,0.0039899,0.023235,nan,nan,nan,0.23494,0.27343,nan,nan,0.10022,0.0039899,-0.015256,-0.015256,nan,0.0039899,nan,nan,-0.092237,-0.13072999999999999,nan,-0.13072999999999999,nan,nan,nan,-0.14997,-0.18846,-0.13072999999999999,nan,-0.47715,-1.6511,nan,nan,nan,nan,-2.3824,-1.959,nan,-1.5741,nan,-1.0738,nan,-0.41941000000000006,-0.18846,nan,nan,0.33116,nan,nan,0.8123,nan,0.8507899999999999,nan,0.9277700000000001,0.9277700000000001,0.98551,nan,1.101,1.1395,nan,1.2549,1.2934,1.2742,nan,nan,nan,nan,0.98551,0.83155,0.6968300000000001,nan,nan,nan,0.25418,0.15795,nan,0.042481,nan,nan,nan,-0.053747,-0.072992
1.0,0.13847,0.18783,nan,0.2372,nan,nan,nan,nan,nan,0.33593,nan,0.31125,nan,nan,0.064417,nan,0.0027091,-0.034316,-0.096023,-0.10835999999999998,-0.15773,-0.14539000000000002,-0.14539000000000002,-0.15773,nan,-0.096023,-0.24411999999999998,-0.10835999999999998,nan,nan,nan,nan,-2.4903,-2.8112,-2.9346,nan,nan,-2.1324,nan,nan,-1.6017,nan,-1.1451,-0.73778,-0.51564,nan,nan,0.22486,nan,0.5334,0.5951,0.70618,0.7185199999999999,nan,0.81725,0.7308600000000001,0.8666200000000001,0.8542799999999999,0.96535,nan,1.0517,1.1628,nan,1.1875,nan,nan,1.1752,nan,nan,0.99003,0.90364,0.78023,0.61979,nan,0.42232,nan,0.20017000000000001,0.015050999999999998,0.039734,nan,nan,nan
2.0,0.37854,nan,nan,nan,nan,nan,0.56767,0.66223,0.56767,nan,nan,0.37854,nan,nan,nan,0.30762,0.28398,0.18941,0.18941,0.11849000000000001,0.094851,0.04757,nan,0.04757,0.023929,nan,-0.023352,-0.070634,nan,nan,nan,nan,-2.1037,-2.9785,nan,-2.8366,nan,nan,-2.2219,nan,nan,-1.4654,nan,nan,-0.6380100000000001,-0.37796,-0.23611999999999997,-0.023352,0.26034,0.4731,nan,nan,0.63859,0.68587,nan,0.73315,0.7095100000000001,nan,0.7804300000000001,0.85136,0.875,nan,nan,1.0168,nan,nan,1.0641,nan,1.0168,0.9459200000000001,0.8277200000000001,nan,0.59131,0.42582,0.3549,0.21306,0.094851,nan,nan,-0.1652,nan,nan
2.0,-0.13885,nan,nan,-0.020249,0.039051999999999996,0.019285,nan,-0.11907999999999999,nan,nan,nan,-0.19815,-0.21791999999999997,-0.19815,-0.17839000000000002,-0.19815,-0.21791999999999997,-0.27721999999999997,nan,-0.25745,nan,nan,nan,nan,-0.23769,-0.27721999999999997,nan,nan,-0.39582,nan,-2.2539,nan,-2.7876,-2.5307,nan,-2.0365,nan,nan,-1.4435,nan,nan,-0.65279,nan,nan,-0.040016,nan,nan,nan,0.7902,0.7902,nan,0.82973,nan,nan,0.8495,0.9681,0.98787,1.0472,nan,nan,1.2053,nan,nan,1.403,1.4227,1.3634,1.3239,1.2448,1.1658,1.0274,0.8890299999999999,0.80996,nan,nan,0.39486,0.33555999999999997,0.27626,nan,0.19719,nan,0.078586,0.078586
1.0,0.12505,nan,nan,nan,nan,0.097962,nan,nan,0.17924,0.28761,0.36889,0.27405999999999997,nan,0.23342,0.19279000000000002,0.043776999999999996,-0.11878,nan,nan,nan,-0.29488000000000003,nan,-0.28133,-0.44388999999999995,-0.3897,-0.40325,-0.40325,nan,nan,-0.48453,-0.36261,nan,-0.18650999999999998,-1.1754,-1.9340000000000002,-2.2726,-2.4081,-2.5029,nan,-2.0017,nan,-1.8391,nan,-1.6901,nan,-1.1483,-0.8502700000000001,-0.5251600000000001,nan,-0.010407,0.27405999999999997,0.45016000000000006,nan,0.57208,0.6127199999999999,0.70754,0.73463,nan,0.8701,nan,1.0056,1.1546,1.1952,1.1952,1.2629,1.4119,1.4119,1.439,1.3713,nan,nan,1.2223,nan,1.0327,0.88364,0.76173,nan,nan,nan,nan,0.19279000000000002,nan
2.0,0.17877,0.15846,nan,0.21936999999999998,0.25998000000000004,nan,0.32089,nan,0.19907,nan,nan,nan,nan,0.016342,0.036645,nan,-0.0039616,-0.0039616,-0.064871,-0.10547999999999999,-0.064871,-0.064871,-0.10547999999999999,nan,-0.10547999999999999,nan,nan,-0.024265000000000002,nan,nan,nan,-2.7043,-3.1104,nan,-2.8261,-2.6637,-2.0749,nan,nan,-1.3034,-1.1003,nan,nan,nan,nan,-0.0039616,0.23968000000000003,nan,0.64574,0.68635,nan,nan,0.74726,0.78786,0.76756,0.8081699999999999,0.9096799999999999,0.92999,nan,1.0315,1.0924,nan,1.1736,nan,nan,1.2345,nan,1.1127,1.0112,0.88938,0.78786,0.68635,0.54423,nan,0.28028000000000003,0.19907,0.13815999999999998,nan,nan,-0.024265000000000002,nan,-0.16639
2.0,1.8705,nan,0.10925,0.1325,nan,nan,0.1325,0.20227,nan,0.24877,nan,0.34179,nan,nan,0.15575999999999998,nan,nan,0.06274400000000001,-0.030269,0.06274400000000001,0.039491000000000005,nan,0.016238,-0.030269,nan,-0.030269,-0.14654,-0.053523,-0.030269,-0.14654,-0.12328,nan,nan,0.06274400000000001,nan,-1.1232,nan,nan,-2.9602,-2.7044,-2.5649,-2.2859,-2.1231,nan,-1.4952,nan,-1.1232,-0.82089,-0.5651,-0.33255999999999997,-0.2163,nan,nan,0.52781,0.5975699999999999,0.62083,nan,0.62083,nan,0.64408,nan,0.7370899999999999,0.7836,nan,0.8998700000000001,nan,1.0161,1.1091,1.1557,1.1557,1.1557,1.1324,1.1324,1.0394,nan,nan,nan,0.62083,0.50456,0.38829,nan,0.17901
