1.0,0.94789,nan,nan,nan,nan,-0.033165,nan,nan,0.074739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.16505,nan,nan,nan,nan,-0.27295,nan,-0.29693,-0.30892,nan,nan,nan,nan,nan,nan,nan,-2.455,nan,nan,-1.9874,-1.8915,-1.8316,nan,nan,nan,-1.1002,nan,-0.50075,nan,nan,nan,0.57829,nan,0.6742,nan,nan,nan,nan,nan,nan,nan,nan,1.1298,nan,1.2497,nan,nan,nan,nan,nan,1.3576,1.2617,1.1418,1.0219,0.87802,nan,nan,nan,nan,0.2306
1.0,-0.059017999999999994,nan,-0.070513,-0.024531999999999998,nan,0.10191,0.1249,0.25135,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.27743,nan,nan,nan,nan,nan,0.021448,-0.8177,nan,nan,nan,nan,nan,-2.1856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.96405,nan,1.1135,nan,1.2055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8146100000000001,nan,nan,nan,nan,nan,nan,0.1479,nan
2.0,0.10939000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.18524000000000002,nan,nan,nan,nan,nan,nan,nan,-0.042319999999999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.4456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.70603,nan,nan,nan,0.090422,0.29902,nan,nan,0.7731,nan,nan,nan,nan,nan,nan,nan,nan,1.0765,nan,nan,1.2093,1.2472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.052496,nan,nan,nan,nan,nan,nan
1.0,0.12417,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.42962,nan,nan,0.3278,nan,nan,0.098713,nan,0.035077,nan,nan,nan,nan,nan,nan,-0.20674,nan,nan,nan,-0.27037,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.3067,nan,-1.9631,-1.8358,nan,nan,nan,nan,-0.71582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1423,1.206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.0,0.21031999999999998,0.21031999999999998,nan,nan,nan,nan,nan,nan,nan,0.46466,0.34355,nan,nan,nan,0.12554,nan,nan,nan,0.064987,nan,nan,nan,-0.11667999999999999,nan,nan,nan,nan,nan,nan,nan,-0.0076803,nan,-0.24991,nan,-2.115,nan,-2.6722,nan,nan,nan,nan,nan,nan,nan,-1.4609999999999999,-1.1583,nan,-0.5405800000000001,nan,-0.10457000000000001,nan,nan,nan,nan,nan,nan,nan,nan,0.74322,nan,nan,nan,nan,nan,1.0218,nan,nan,nan,nan,nan,1.2156,nan,nan,nan,nan,nan,0.6463300000000001,nan,nan,0.21031999999999998,nan,-0.0076803
1.0,-0.04372,nan,nan,nan,nan,nan,0.24118,0.20556999999999997,nan,nan,0.063118,0.015635,nan,nan,nan,-0.09120299999999999,-0.15056,nan,nan,nan,nan,nan,nan,nan,-0.28114,nan,nan,nan,nan,nan,nan,-2.3585,nan,nan,nan,nan,-1.9905,-1.9193,nan,nan,-1.5869,nan,nan,-0.57791,-0.3761,-0.15056,nan,nan,0.57357,0.6685300000000001,nan,0.6922699999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3333,nan,1.3333,nan,1.1909,nan,nan,nan,0.6922699999999999,0.57357,0.44298999999999994,0.33615,0.21744000000000002,nan,nan,nan,-0.0081069
2.0,0.023235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.015256,nan,0.0039899,nan,nan,-0.092237,nan,nan,nan,nan,nan,nan,nan,-0.18846,nan,nan,-0.47715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.0738,nan,nan,nan,nan,nan,0.33116,nan,nan,nan,nan,0.8507899999999999,nan,nan,nan,nan,nan,nan,nan,nan,1.2549,nan,nan,nan,nan,nan,nan,0.98551,0.83155,nan,nan,nan,nan,nan,0.15795,nan,nan,nan,nan,nan,-0.053747,nan
1.0,0.13847,0.18783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.15773,-0.14539000000000002,-0.14539000000000002,-0.15773,nan,-0.096023,-0.24411999999999998,-0.10835999999999998,nan,nan,nan,nan,-2.4903,nan,-2.9346,nan,nan,-2.1324,nan,nan,nan,nan,-1.1451,nan,-0.51564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7308600000000001,nan,0.8542799999999999,nan,nan,nan,nan,nan,1.1875,nan,nan,nan,nan,nan,nan,nan,nan,0.61979,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.0,0.37854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37854,nan,nan,nan,nan,nan,nan,0.18941,nan,0.094851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8366,nan,nan,nan,nan,nan,-1.4654,nan,nan,nan,nan,nan,-0.023352,nan,nan,nan,nan,nan,0.68587,nan,nan,nan,nan,0.7804300000000001,nan,nan,nan,nan,1.0168,nan,nan,nan,nan,1.0168,nan,0.8277200000000001,nan,nan,0.42582,0.3549,0.21306,nan,nan,nan,nan,nan,nan
2.0,-0.13885,nan,nan,nan,nan,0.019285,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.27721999999999997,nan,-0.25745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.4435,nan,nan,-0.65279,nan,nan,nan,nan,nan,nan,0.7902,nan,nan,0.82973,nan,nan,nan,nan,nan,nan,nan,nan,1.2053,nan,nan,nan,nan,1.3634,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.0,0.12505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.29488000000000003,nan,nan,nan,nan,-0.40325,nan,nan,nan,nan,nan,nan,-0.18650999999999998,-1.1754,nan,nan,nan,nan,nan,nan,nan,-1.8391,nan,nan,nan,-1.1483,nan,nan,nan,nan,nan,nan,nan,0.57208,0.6127199999999999,0.70754,nan,nan,0.8701,nan,1.0056,1.1546,1.1952,nan,nan,1.4119,1.4119,1.439,1.3713,nan,nan,nan,nan,nan,0.88364,nan,nan,nan,nan,nan,0.19279000000000002,nan
2.0,0.17877,nan,nan,nan,nan,nan,nan,nan,0.19907,nan,nan,nan,nan,0.016342,nan,nan,nan,nan,-0.064871,nan,nan,nan,nan,nan,-0.10547999999999999,nan,nan,-0.024265000000000002,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.3034,nan,nan,nan,nan,nan,-0.0039616,0.23968000000000003,nan,nan,0.68635,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2345,nan,nan,nan,0.88938,nan,0.68635,nan,nan,0.28028000000000003,nan,nan,nan,nan,-0.024265000000000002,nan,nan
2.0,1.8705,nan,0.10925,0.1325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.039491000000000005,nan,nan,nan,nan,nan,-0.14654,nan,-0.030269,nan,-0.12328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.5651,nan,nan,nan,nan,nan,nan,0.62083,nan,0.62083,nan,0.64408,nan,0.7370899999999999,nan,nan,nan,nan,1.0161,nan,nan,nan,nan,1.1324,nan,1.0394,nan,nan,nan,nan,nan,nan,nan,0.17901
